publication,page_number,column,x,y,width,height,entry_id,state_name,name,population,county_name,post_reference,post_reference_type
New Jersey,27,2,1431,1169,445,21,New _027_02_96251,NEW JERSEY,WYCKOFF,352.0,BERGEN,,
New Jersey,27,2,1431,1205,445,21,New _027_02_96253,NEW JERSEY,YARDVILLE,462.0,MERCER,,
New York,34,1,793,427,195,13,New _034_01_101144,NEK YORK,BURDETT,382.0,SCHUYLER,,
New York,34,1,793,469,195,13,New _034_01_101147,NEK YORK,BURKE,1875.0,FRANKLIN,,
New York,34,1,793,512,285,13,New _034_01_101149,NEK YORK,BURLINGTON FLATS,300.0,OTSEGO,,
New York,34,1,793,555,285,13,New _034_01_101151,NEK YORK,BURNT HILLS,180.0,SARATOGA,,
New York,34,1,793,585,195,13,New _034_01_101153,NEK YORK,BURT,300.0,NIAGARA,,
New York,34,1,793,627,285,26,New _034_01_101155,NEK YORK,BUSKIRK BRIDGE,321.0,WASHINGTON,TIASHOKE,P.O.
New York,34,1,793,682,285,26,New _034_01_101157,NEK YORK,BUSTI,300.0,CHAUTAUQUA,JAMESTOWN,R.D.
New York,34,1,793,737,195,13,New _034_01_101159,NEK YORK,BYRON,420.0,GENESEE,,
New York,34,1,793,780,195,13,New _034_01_101161,NEK YORK,CAIRO,573.0,GREENE,,
New York,34,1,793,835,285,13,New _034_01_101164,NEK YORK,CALEDONIA,1290.0,LIVINGSTON,,
New York,34,1,793,915,285,13,New _034_01_101168,NEK YORK,CALLICOON,680.0,SULLIVAN,,
New York,34,1,793,995,285,13,New _034_01_101171,NEK YORK,CAMBRIDGE,1528.0,WASHINGTON,,
New York,34,1,793,1125,285,13,New _034_01_101178,NEK YORK,CAMDEN,2170.0,ONEIDA,,
New York,34,1,793,1267,285,13,New _034_01_101184,NEK YORK,CAMERON,1217.0,STEUBEN,,
New York,34,1,793,1310,285,13,New _034_01_101186,NEK YORK,CAMILLUS,763.0,ONONDAGA,,
New York,34,1,793,1390,285,13,New _034_01_101190,NEK YORK,CAMPBELL,400.0,STEUBEN,,
New York,34,1,793,1432,285,13,New _034_01_101192,NEK YORK,CAMPBELL HALL,140.0,ORANGE,,
New York,34,2,1425,241,580,18,New _034_02_101194,NEK YORK,CANAJOHARIE,2273.0,MONTGOMERY,,
New York,34,2,1425,381,550,18,New _034_02_101198,NEK YORK,CANANDAIGUA,7217.0,ONTARIO,,
New York,34,2,1425,1281,520,18,New _034_02_101223,NEK YORK,CANASERAGA,754.0,ALLEGANY,,
New York,34,2,1425,1441,500,18,New _034_02_101228,NEK YORK,CANASTOTA,3247.0,MADISON,,
New York,34,2,1425,1761,350,18,New _034_02_101237,NEK YORK,CANDOR,737.0,TIOGA,,
New York,34,2,1425,1901,450,18,New _034_02_101242,NEK YORK,CANISTEO,2259.0,STEUBEN,,
New York,34,2,1425,2121,550,18,New _034_02_101249,NEK YORK,CANNONSVILLE,300.0,DELAWARE,,
New York,35,0,345,258,635,23,New _035_00_101251,NEK YORK,CANOGA,,SENECA,SENECA FALLS,R.D.
New York,35,0,345,309,485,14,New _035_00_101254,NEK YORK,CANTON,2701.0,ST. LAWRENCE,,
New York,35,0,345,439,515,14,New _035_00_101263,NEK YORK,CAPE VINCENT,1155.0,JEFFERSON,,
New York,35,0,345,501,345,14,New _035_00_101268,NEK YORK,CARMEL,600.0,PUTNAM,,
New York,35,0,345,562,575,14,New _035_00_101272,NEK YORK,CARLTON,93.0,ORLEANS,KENT,R.D.
New York,35,0,345,584,465,14,New _035_00_101274,NEK YORK,CARTHAGE,3563.0,JEFFERSON,,
New York,35,0,345,726,495,14,New _035_00_101285,NEK YORK,CASSADAGA,428.0,CHAUTAUQUA,,
New York,35,0,345,758,415,14,New _035_00_101287,NEK YORK,CASTILE,1040.0,WYOMING,,
New York,35,0,345,880,415,14,New _035_00_101294,NEK YORK,CASTLE CREEK,190.0,BROOME,,
New York,35,0,345,902,495,14,New _035_00_101296,NEK YORK,CASTLETON,1396.0,RENSSELAER,,
New York,35,0,345,984,385,14,New _035_00_101301,NEK YORK,CASTORLAND,300.0,LEWIS,,
New York,35,0,345,1006,635,23,New _035_00_101303,NEK YORK,CATHARINE,1268.0,SCHUYLER,ODESSA,RD
New York,35,0,345,1038,285,14,New _035_00_101305,NEK YORK,CATO,374.0,CAYUGA,,
New York,35,0,345,1080,415,14,New _035_00_101308,NEK YORK,CATSKILL,5296.0,GREENE,,
New York,35,1,1005,339,250,11,New _035_01_101319,NEK YORK,CATTARAUGUS,1165.0,CATTARAUGUS,,
New York,35,1,1005,383,200,11,New _035_01_101323,NEK YORK,CAUGHDENOY,150.0,OSWEGO,,
New York,35,1,1005,405,180,11,New _035_01_101325,NEK YORK,CAYUGA,348.0,CAYUGA,,
New York,35,1,1005,427,220,11,New _035_01_101327,NEK YORK,CAZENOVIA,1861.0,MADISON,,
New York,35,1,1005,504,200,11,New _035_01_101332,NEK YORK,CEDARHURST,700.0,NASSAU,,
New York,35,1,1005,526,270,22,New _035_01_101334,NEK YORK,CENTER BRUNSWICK,126.0,RENSSELAER,TROY,RD
New York,35,1,1005,559,250,11,New _035_01_101336,NEK YORK,CENTER MORICHES,1000.0,SUFFOLK,,
New York,35,1,1005,603,250,11,New _035_01_101339,NEK YORK,CENTRAL BRIDGE,400.0,SCHOHARIE,,
New York,35,1,1005,636,220,11,New _035_01_101341,NEK YORK,CENTRAL ISLIP,650.0,SUFFOLK,,
New York,35,1,1005,1109,250,11,New _035_01_101364,NEK YORK,CENTRAL SQUARE,429.0,OSWEGO,,
New York,35,1,1005,1175,220,11,New _035_01_101368,NEK YORK,CENTRAL VALLEY,800.0,ORANGE,,
New York,35,1,1005,1230,180,11,New _035_01_101371,NEK YORK,CERES,350.0,ALLEGANY,,
New York,35,2,1648,260,418,14,New _035_02_101373,NEK YORK,CHADWICKS,375.0,ONEIDA,,
New York,35,2,1648,330,318,14,New _035_02_101376,NEK YORK,CHAFEE,300.0,ERIE,,
New York,35,2,1648,358,460,14,New _035_02_101378,NEK YORK,CHAMPLAIN,1280.0,CLINTON,,
New York,35,2,1648,414,510,14,New _035_02_101381,NEK YORK,CHAPPAQUA,733.0,WESTCHESTER,,
New York,35,2,1648,470,614,14,New _035_02_101385,NEK YORK,CHARLOTTE STATION,1938.0,MONROE,,
New York,35,2,1648,498,560,14,New _035_02_101387,NEK YORK,CHARLOTTEVILLE,250.0,SCHOHARIE,,
New York,35,2,1648,526,614,28,New _035_02_101389,NEK YORK,CHARLTON,182.0,SARATOGA,BALLSTON LAKE,PO
New York,35,2,1648,582,614,28,New _035_02_101391,NEK YORK,CHASMFALLS,25.0,FRANKLIN,MALONE,RD
New York,35,2,1648,638,510,14,New _035_02_101393,NEK YORK,CHATEAUGAY,1045.0,FRANKLIN,,
New York,35,2,1648,736,510,14,New _035_02_101397,NEK YORK,CHATHAM,2251.0,COLUMBIA,,
New York,35,2,1648,876,510,14,New _035_02_101404,NEK YORK,CHAUMONT,708.0,JEFFERSON,,
New York,35,2,1648,960,510,14,New _035_02_101408,NEK YORK,CHAUTAUQUA,500.0,CHAUTAUQUA,,
New York,35,2,1648,1058,418,14,New _035_02_101412,NEK YORK,CHAZY,2835.0,CLINTON,,
New York,35,2,1648,1128,460,14,New _035_02_101415,NEK YORK,CHELSEA,249.0,DUTCHESS,,
New York,35,2,1648,1170,418,14,New _035_02_101417,NEK YORK,CHEMUNG,392.0,CHEMUNG,,
New York,35,2,1648,1198,510,14,New _035_02_101419,NEK YORK,CHENANGO FORKS,500.0,BROOME,,
New York,35,2,1648,1268,560,14,New _035_02_101422,NEK YORK,CHERRY CREEK,606.0,CHAUTAUQUA,,
New York,35,2,1648,1324,510,14,New _035_02_101425,NEK YORK,CHERRY VALLEY,792.0,OTSEGO,,
New York,35,2,1648,1394,418,14,New _035_02_101429,NEK YORK,CHESTER,1210.0,ORANGE,,
New York,36,0,145,231,545,18,New _036_00_101432,NEK YORK,CHESTERTOWN,1965.0,WARREN,,
New York,36,0,145,340,480,18,New _036_00_101437,NEK YORK,CHEVIOT,140.0,COLUMBIA,,
New York,36,0,145,386,530,18,New _036_00_101439,NEK YORK,CHITTENANGO,678.0,MADISON,,
New York,36,0,145,448,515,18,New _036_00_101442,NEK YORK,CHURCHVILLE,565.0,MONROE,,
New York,36,0,145,510,515,18,New _036_00_101445,NEK YORK,CHURUBUSCO,115.0,CLINTON,,
New York,36,0,145,541,460,18,New _036_00_101447,NEK YORK,CICERO,400.0,ONONDAGA,,
New York,36,0,145,588,560,18,New _036_00_101450,NEK YORK,CINCINNATUS,1033.0,CORTLAND,,
New York,36,0,145,665,415,18,New _036_00_101453,NEK YORK,CLARENCE,500.0,ERIE,,
New York,36,0,145,743,560,18,New _036_00_101457,NEK YORK,CLARENCE CENTER,400.0,ERIE,,
New York,36,0,145,789,515,18,New _036_00_101459,NEK YORK,CLARK MILLS,600.0,ONEIDA,,
New York,36,0,145,836,480,18,New _036_00_101461,NEK YORK,CLARKSON,300.0,MONROE,,
New York,36,0,145,867,515,18,New _036_00_101463,NEK YORK,CLAYTON,1941.0,JEFFERSON,,
New York,36,0,145,1006,480,18,New _036_00_101469,NEK YORK,CLAYVILLE,649.0,ONEIDA,,
New York,36,0,145,1068,480,18,New _036_00_101472,NEK YORK,CLEVELAND,687.0,OSWEGO,,
New York,36,0,145,1130,630,18,New _036_00_101475,NEK YORK,CLIFTON SPRINGS,1600.0,ONTARIO,,
New York,36,1,36,145,314,16,New _036_01_101495,NEK YORK,CLINTON,1236.0,ONEIDA,,
New York,36,1,36,338,434,16,New _036_01_101502,NEK YORK,CLINTON CORNERS,320.0,DUTCHESS,,
New York,36,1,36,386,268,16,New _036_01_101504,NEK YORK,CLYDE,2695.0,WAYNE,,
New York,36,1,36,478,334,16,New _036_01_101508,NEK YORK,CLYMER,454.0,CHAUTAUQUA,,
New York,36,1,36,526,384,16,New _036_01_101510,NEK YORK,COBLESKILL,2088.0,SCHOHARIE,,
New York,36,1,36,748,344,16,New _036_01_101519,NEK YORK,COCHECTON,188.0,SULLIVAN,,
New York,36,1,36,796,314,16,New _036_01_101521,NEK YORK,COEYMANS,4264.0,ALBANY,,
New York,36,1,36,873,314,16,New _036_01_101524,NEK YORK,COHOCTON,838.0,STEUBEN,,
New York,36,1,36,965,314,16,New _036_01_101528,NEK YORK,COHOES,25130.0,ALBANY,,
New York,36,2,1414,731,495,21,New _036_02_101554,NEK YORK,COLD BROOK,358.0,HERKIMER,,
New York,36,2,1414,796,385,21,New _036_02_101556,NEK YORK,COLDEN,4000.0,ERIE,,
New York,36,2,1414,861,525,21,New _036_02_101558,NEK YORK,COLD SPRING,2549.0,PUTNAM,,
New York,36,2,1414,1066,673,21,New _036_02_101564,NEK YORK,COLD SPRING HARBOR,650.0,SUFFOLK,,
New York,36,2,1414,1131,515,21,New _036_02_101566,NEK YORK,COLLEGE POINT,,QUEENS,,
New York,36,2,1414,1396,385,21,New _036_02_101573,NEK YORK,COLLINS,300.0,ERIE,,
New York,36,2,1414,1641,525,21,New _036_02_101579,NEK YORK,COLLINS CENTRE,350.0,ERIE,,
New York,36,2,1414,1726,525,21,New _036_02_101582,NEK YORK,COLTON,700.0,ST. LAWRENCE,,
New York,36,2,1414,1811,525,21,New _036_02_101585,NEK YORK,COMSTOCK,100.0,WASHINGTON,,
New York,36,2,1414,1876,495,21,New _036_02_101587,NEK YORK,CONESUS,500.0,LIVINGSTON,,
New York,36,2,1414,1941,605,21,New _036_02_101589,NEK YORK,CONEWANGO,200.0,CATTARAUGUS,,
New York,36,2,1414,1986,485,21,New _036_02_101591,NEK YORK,CONGERS,700.0,ROCKLAND,,
New York,36,2,1414,2091,525,21,New _036_02_101595,NEK YORK,CONSTABLE,1355.0,FRANKLIN,,
New York,37,0,240,247,480,15,New _037_00_101597,NEK YORK,CONSTABLEVILLE,407.0,LEWIS,,
New York,37,0,240,289,450,15,New _037_00_101599,NEK YORK,CONSTANTIA,241.0,OSWEGO,,
New York,37,0,240,317,550,15,New _037_00_101601,NEK YORK,COOPER'S PLAINS,300.0,STEUBEN,,
New York,37,0,240,345,500,15,New _037_00_101603,NEK YORK,COOPERSTOWN,2484.0,OTSEGO,,
New York,37,0,240,597,450,15,New _037_00_101614,NEK YORK,COPAKE,200.0,COLUMBIA,,
New York,37,0,240,667,450,15,New _037_00_101617,NEK YORK,COPENHAGEN,585.0,LEWIS,,
New York,37,0,240,737,400,15,New _037_00_101621,NEK YORK,CORFU,413.0,GENESEE,,
New York,37,0,240,779,500,15,New _037_00_101623,NEK YORK,CORINTH,2166.0,SARATOGA,,
New York,37,0,240,877,500,15,New _037_00_101627,NEK YORK,CORNING,15136.0,STEUBEN,,
New York,37,1,875,427,188,11,New _037_01_101655,NEK YORK,CORNWALL,2658.0,ORANGE,,
New York,37,1,875,487,268,23,New _037_01_101658,NEK YORK,CORNWALL-ON-THE-HUDSON,1300.0,ORANGE,,
New York,37,1,875,583,144,11,New _037_01_101663,NEK YORK,CORONA,,QUEENS,,
New York,37,1,875,965,216,11,New _037_01_101679,NEK YORK,CORTLAND,12817.0,CORTLAND,,
New York,37,2,46,713,530,21,New _037_02_101706,NEK YORK,COXSACKIE,2494.0,GREENE,,
New York,37,2,46,860,766,42,New _037_02_101710,NEK YORK,CRANESVILLE,160.0,MONTGOMERY,AMSTERDAM,P.O.
New York,37,2,46,923,530,21,New _037_02_101712,NEK YORK,CRESCENT,315.0,SARATOGA,,
New York,37,2,46,1007,430,21,New _037_02_101715,NEK YORK,CROGHAN,621.0,LEWIS,,
New York,37,2,46,1175,710,21,New _037_02_101720,NEK YORK,CROTON FALLS,450.0,WESTCHESTER,,
New York,37,2,46,1238,660,21,New _037_02_101722,NEK YORK,CROTON LAKE,80.0,WESTCHESTER,,
New York,37,2,46,1301,766,42,New _037_02_101724,NEK YORK,CROTON ON HUDSON,1806.0,WESTCHESTER,,
New York,37,2,46,1469,580,21,New _037_02_101728,NEK YORK,CROWN POINT,1890.0,ESSEX,,
New York,37,2,46,1553,580,21,New _037_02_101731,NEK YORK,CRUGERS,156.0,WESTCHESTER,,
New York,37,2,46,1616,480,21,New _037_02_101733,NEK YORK,CUBA,1556.0,ALLEGANY,,
New York,37,2,46,1931,530,21,New _037_02_101741,NEK YORK,CUTCHOGUE,850.0,SUFFOLK,,
New York,38,0,194,222,245,12,New _038_00_101743,NEK YORK,CUYLER,125.0,CORTLAND,,
New York,38,0,194,255,255,12,New _038_00_101745,NEK YORK,DALTON,526.0,LIVINGSTON,,
New York,38,0,194,299,285,12,New _038_00_101748,NEK YORK,DANNEMORA,1146.0,CLINTON,,
New York,38,0,194,475,305,12,New _038_00_101757,NEK YORK,DANSVILLE,3938.0,LIVINGSTON,,
New York,38,0,194,739,295,12,New _038_00_101772,NEK YORK,DARIEN CENTER,197.0,GENESEE,,
New York,38,0,194,772,275,12,New _038_00_101774,NEK YORK,DAVENPORT,400.0,DELAWARE,,
New York,38,0,194,794,275,12,New _038_00_101776,NEK YORK,DAYTON,500.0,CATTARAUGUS,,
New York,38,0,194,816,245,12,New _038_00_101778,NEK YORK,DEANSBORO,250.0,ONEIDA,,
New York,38,0,194,849,245,12,New _038_00_101780,NEK YORK,DEERFIELD,691.0,ONEIDA,,
New York,38,0,194,882,385,12,New _038_00_101782,NEK YORK,DE KALB JUNCTION,450.0,St. LAWRENCE,,
New York,38,0,194,904,285,12,New _038_00_101784,NEK YORK,DELANSON,500.0,SCHENECTADY,,
New York,38,0,194,937,285,12,New _038_00_101786,NEK YORK,DELEVAN,750.0,CATTARAUGUS,,
New York,38,0,194,992,255,12,New _038_00_101789,NEK YORK,DELHI,1736.0,DELAWARE,,
New York,38,0,194,1124,225,12,New _038_00_101797,NEK YORK,DELMAR,206.0,ALBANY,,
New York,38,1,816,297,285,14,New _038_01_101804,NEK YORK,DELPHI FALLS,300.0,ONONDAGA,,
New York,38,1,816,332,265,14,New _038_01_101806,NEK YORK,DEPAUVILLE,350.0,JEFFERSON,,
New York,38,1,816,382,195,14,New _038_01_101809,NEK YORK,DEPEW,3921.0,ERIE,,
New York,38,1,816,432,245,14,New _038_01_101812,NEK YORK,DEPOSIT,1864.0,BROOME,,
New York,38,1,816,572,305,14,New _038_01_101817,NEK YORK,DE PEYSTER,100.0,ST. LAWRENCE,,
New York,38,1,816,622,185,14,New _038_01_101819,NEK YORK,DERBY,178.0,ERIE,,
New York,38,1,816,657,255,14,New _038_01_101821,NEK YORK,DE RUYTER,538.0,MADISON,,
New York,38,1,816,737,255,14,New _038_01_101825,NEK YORK,DEXTER,1005.0,JEFFERSON,,
New York,38,1,816,892,325,14,New _038_01_101831,NEK YORK,DICKINSON CENTER,1664.0,FRANKLIN,,
New York,38,1,816,927,315,14,New _038_01_101833,NEK YORK,DOBBS FERRY,3455.0,WESTCHESTER,,
New York,38,1,816,1052,275,14,New _038_01_101838,NEK YORK,DOLGEVILLE,2685.0,HERKIMER,,
New York,38,1,816,1222,235,14,New _038_01_101846,NEK YORK,DOUGLASTON,,QUEENS,,
New York,38,1,816,1347,285,14,New _038_01_101851,NEK YORK,DOVER PLAINS,797.0,DUTCHESS,,
New York,38,1,816,1457,265,14,New _038_01_101855,NEK YORK,DOWNSVILLE,550.0,DELAWARE,,
New York,38,1,816,1537,195,14,New _038_01_101859,NEK YORK,DRESDEN,345.0,YATES,,
New York,38,2,1463,220,368,15,New _038_02_101862,NEK YORK,DRYDEN,709.0,TOMPKINS,,
New York,38,2,1463,355,538,15,New _038_02_101867,NEK YORK,DUANESBURG,2467.0,SCHENECTADY,,
New York,38,2,1463,385,318,15,New _038_02_101869,NEK YORK,DUNDEE,1228.0,YATES,,
New York,38,2,1463,520,478,15,New _038_02_101876,NEK YORK,DUNKIRK,20175.0,CHAUTAUQUA,,
New York,38,2,1463,1285,318,15,New _038_02_101898,NEK YORK,DURHAM,275.0,GREENE,,
New York,38,2,1463,1315,584,30,New _038_02_101900,NEK YORK,EAGLE MILLS,500.0,RENSSELAER,TROY,PO
New York,38,2,1463,1360,218,15,New _038_02_101902,NEK YORK,EARL,35.0,YATES,,
New York,38,2,1463,1405,368,15,New _038_02_101904,NEK YORK,EARLVILLE,874.0,MADISON,,
New York,38,2,1463,1480,368,15,New _038_02_101907,NEK YORK,EAST AURORA,2781.0,ERIE,,
New York,39,0,10,473,310,14,New _039_00_101923,NEK YORK,EAST BLOOMFIELD,1940.0,ONTARIO,,
New York,39,0,10,548,310,14,New _039_00_101926,NEK YORK,EAST BRANCH,300.0,DELAWARE,,
New York,39,0,10,578,310,14,New _039_00_101928,NEK YORK,EAST CHATHAM,224.0,COLUMBIA,,
New York,39,0,10,638,310,14,New _039_00_101931,NEK YORK,EAST CONCORD,200.0,ERIE,,
New York,39,0,10,668,310,14,New _039_00_101933,NEK YORK,EAST DURHAM,250.0,GREENE,,
New York,39,0,10,728,310,14,New _039_00_101936,NEK YORK,EAST GREENBUSH,1350.0,RENSSELAER,,
New York,39,0,10,803,310,14,New _039_00_101939,NEK YORK,EAST HAMPTON,2000.0,SUFFOLK,,
New York,39,0,10,893,310,14,New _039_00_101943,NEK YORK,EAST ISLIP,1500.0,SUFFOLK,,
New York,39,0,10,938,310,14,New _039_00_101945,NEK YORK,EAST MEREDITH,300.0,DELAWARE,,
New York,39,0,10,983,310,14,New _039_00_101947,NEK YORK,EAST MORICHES,847.0,SUFFOLK,,
New York,39,0,10,1043,310,14,New _039_00_101950,NEK YORK,EAST NASSAU,200.0,RENSSELAER,,
New York,39,0,10,1073,310,14,New _039_00_101952,NEK YORK,EAST OTTO,300.0,CATTARAUGUS,,
New York,39,0,10,1103,310,14,New _039_00_101954,NEK YORK,EAST PEMBROKE,500.0,GENESEE,,
New York,39,0,10,1148,310,14,New _039_00_101956,NEK YORK,EASTPDRT,600.0,SUFFOLK,,
New York,39,0,10,1223,310,14,New _039_00_101959,NEK YORK,EAST RANDOLPH,593.0,CATTARAUGUS,,
New York,39,0,10,1268,310,14,New _039_00_101961,NEK YORK,EAST ROCHESTER,2398.0,MONROE,,
New York,39,0,10,1403,310,14,New _039_00_101967,NEK YORK,EAST SCHODACK,205.0,RENSSELAER,,
New York,39,0,10,1463,310,14,New _039_00_101970,NEK YORK,EAST SPRINGFIELD,200.0,OTSEGO,,
New York,39,0,10,1508,310,14,New _039_00_101972,NEK YORK,EAST SYRACUSE,3274.0,ONONDAGA,,
New York,39,1,832,313,250,12,New _039_01_101979,NEK YORK,EASTVIEW,100.0,WESTCHESTER,,
New York,39,1,832,365,250,12,New _039_01_101981,NEK YORK,EASTWOOD,777.0,ONANDAGA,,
New York,39,1,832,404,200,12,New _039_01_101983,NEK YORK,EATON,730.0,MADISON,,
New York,39,1,832,443,200,12,New _039_01_101985,NEK YORK,EBENEZER,500.0,ERIE,,
New York,39,1,832,482,340,12,New _039_01_101987,NEK YORK,EDEN CENTER,750.0,ERIE,EDEN,P.O.
New York,39,1,832,573,250,12,New _039_01_101991,NEK YORK,EDMESTON,800.0,OTSEGO,,
New York,39,1,832,612,300,12,New _039_01_101994,NEK YORK,EDWARDS,476.0,ST. LAWRENCE,,
New York,39,1,832,677,200,12,New _039_01_101997,NEK YORK,ELBA,351.0,GENESEE,,
New York,39,1,832,703,250,12,New _039_01_101999,NEK YORK,ELBRIDGE,462.0,ONANDAGA,,
New York,39,1,832,742,250,12,New _039_01_102001,NEK YORK,ELIZABETHTOWN,505.0,ESSEX,,
New York,39,1,832,807,340,12,New _039_01_102004,NEK YORK,ELLENBURG CENTER,250.0,CLINTON,,
New York,39,1,832,833,340,12,New _039_01_102006,NEK YORK,ELLENBURG DEPOT,175.0,CLINTON,,
New York,39,1,832,872,250,12,New _039_01_102008,NEK YORK,ELLENVILLE,3114.0,ULSTER,,
New York,39,1,832,1015,340,12,New _039_01_102015,NEK YORK,ELLICOTTVILLE,985.0,CATTARAUGUS,,
New York,39,1,832,1067,300,12,New _039_01_102019,NEK YORK,ELLINGTON,500.0,CHAUTAUQUA,,
New York,39,1,832,1093,250,12,New _039_01_102021,NEK YORK,ELLISBURG,702.0,JEFFERSON,,
New York,39,1,832,1132,305,25,New _039_01_102023,NEK YORK,ELLIS ISLAND,,,New York City,See
New York,39,1,832,1158,250,12,New _039_01_102024,NEK YORK,ELMHURST,,QUEENS,,
New York,39,2,1483,632,300,15,New _039_02_102046,NEK YORK,ELMIRA,37968.0,CHEMUNG,,
New York,40,1,832,492,825,18,New _040_01_102126,NEK YORK,ELMIRA HEIGHTS,2732.0,CHEMUNG,,
New York,40,1,832,531,725,18,New _040_01_102128,NEK YORK,ELMSFORD,550.0,WESTCHESTER,,
New York,40,1,832,570,550,18,New _040_01_102130,NEK YORK,ELNORA,75.0,SARATOGA,,
New York,40,1,832,596,625,18,New _040_01_102132,NEK YORK,ENDICOTT,2408.0,BROOME,,
New York,40,1,832,882,885,31,New _040_01_102145,NEK YORK,ENFIELD CENTER,172.0,TOMPKINS,ITHACA,P.O.
New York,40,1,832,921,725,18,New _040_01_102147,NEK YORK,ESPERANCE,263.0,SCHOHARIE,,
New York,40,1,832,960,550,18,New _040_01_102150,NEK YORK,ESSEX,1344.0,ESSEX,,
New York,40,1,832,1012,550,18,New _040_01_102153,NEK YORK,ETNA,375.0,TOMPKINS,,
New York,40,1,832,1038,625,18,New _040_01_102155,NEK YORK,EUCLID,200.0,ONONDAGA,,
New York,40,1,832,1077,725,18,New _040_01_102157,NEK YORK,EVANS MILLS,451.0,JEFFERSON,,
New York,40,1,832,1103,625,18,New _040_01_102159,NEK YORK,FABIUS,344.0,ONONDAGA,,
New York,40,1,832,1168,650,18,New _040_01_102163,NEK YORK,FAIR HAVEN,571.0,CAYUGA,,
New York,40,1,832,1233,650,18,New _040_01_102166,NEK YORK,FAIRPORT,3112.0,MONROE,,
New York,40,1,832,1428,750,18,New _040_01_102176,NEK YORK,FALCONER,2141.0,CHAUTAUQUA,,
New York,40,2,1447,264,458,16,New _040_02_102180,NEK YORK,FARMINGDALE,1567.0,NASSAU,,
New York,40,2,1447,336,544,30,New _040_02_102183,NEK YORK,FARMINGTON,133.0,ONTARIO,MACEDON,R.D.
New York,40,2,1447,392,300,16,New _040_02_102185,NEK YORK,FARNHAM,540.0,ERIE,,
New York,40,2,1447,462,480,16,New _040_02_102188,NEK YORK,FAR ROCKAWAY,2900.0,QUEENS,,
New York,40,2,1447,728,350,16,New _040_02_102200,NEK YORK,FAYETTE,250.0,SENECA,,
New York,40,2,1447,770,480,16,New _040_02_102202,NEK YORK,FAYETTEVILLE,1481.0,ONONDAGA,,
New York,40,2,1447,938,400,16,New _040_02_102210,NEK YORK,FILLMORE,400.0,ALLEGANY,,
New York,40,2,1447,1022,500,16,New _040_02_102214,NEK YORK,FINDLEY LAKE,400.0,CHAUTAUQUA,,
New York,40,2,1447,1050,450,16,New _040_02_102216,NEK YORK,FISHERS ISLAND,324.0,SUFFOLK,,
New York,40,2,1447,1078,380,16,New _040_02_102218,NEK YORK,FISHKILL,516.0,DUTCHESS,,
New York,40,2,1447,1190,480,16,New _040_02_102223,NEK YORK,FLEISCHMANNS,400.0,DELAWARE,,
New York,40,2,1447,1246,544,30,New _040_02_102226,NEK YORK,FLEMING,1076.0,CAYUGA,AUBURN,R.D.
New York,40,2,1447,1330,450,16,New _040_02_102229,NEK YORK,FLORAL PARK,1225.0,NASSAU,,
New York,40,2,1447,1428,350,16,New _040_02_102233,NEK YORK,FLORIDA,555.0,ORANGE,,
New York,40,2,1447,1512,400,16,New _040_02_102237,NEK YORK,FLUSHING,600.0,QUEENS,,
New York,41,0,220,1492,480,18,New _041_00_102281,NEK YORK,FLYCREEK,250.0,OTSEGO,,
New York,41,0,220,1534,520,18,New _041_00_102283,NEK YORK,FONDA,1100.0,MONTGOMERY,,
New York,41,1,843,268,230,15,New _041_01_102287,NEK YORK,FORDHAM,,NEW YORK,,
New York,41,1,843,323,230,15,New _041_01_102289,NEK YORK,FOREST HILLS,,QUEENS,,
New York,41,1,843,753,210,15,New _041_01_102302,NEK YORK,FORESTPORT,507.0,ONEIDA,,
New York,41,1,843,838,250,15,New _041_01_102305,NEK YORK,FORESTVILLE,721.0,CHAUTAUQUA,,
New York,41,1,843,968,230,15,New _041_01_102310,NEK YORK,FRANKFORT,3303.0,HERKIMER,,
New York,41,1,843,1173,210,15,New _041_01_102317,NEK YORK,FRANKLIN,473.0,DELAWARE,,
New York,41,1,843,1258,275,15,New _041_01_102320,NEK YORK,FRANKLINVILLE,1568.0,CATTARAUGUS,,
New York,41,1,843,1388,250,15,New _041_01_102326,NEK YORK,FREDONIA,5285.0,CHAUTAUQUA,,
New York,41,2,1489,261,300,15,New _041_02_102340,NEK YORK,FREEPORT,4836.0,NASSAU,,
New York,41,2,1489,606,300,15,New _041_02_102354,NEK YORK,FREEVILLE,318.0,TOMPKINS,,
New York,41,2,1489,651,300,15,New _041_02_102356,NEK YORK,FREWSBURG,800.0,CHAUTAUQUA,,
New York,41,2,1489,711,300,15,New _041_02_102359,NEK YORK,FRIENDSHIP,1218.0,ALLEGANY,,
New York,41,2,1489,816,300,15,New _041_02_102363,NEK YORK,FT. ANN,436.0,WASHINGTON,,
New York,41,2,1489,861,300,15,New _041_02_102365,NEK YORK,FT. COVINGTON,877.0,FRANKLIN,,
New York,41,2,1489,951,300,15,New _041_02_102369,NEK YORK,FT. EDWARD,3762.0,WASHINGTON,,
New York,41,2,1489,1071,300,30,New _041_02_102375,NEK YORK,FT. HAMILTON,,KINGS,BROOKLYN,P.O.
New York,41,2,1489,1131,300,30,New _041_02_102377,NEK YORK,FT. H. G. WRIGHT,,SUFFOLK,"NEW LONDON, CONN.",P.O.
New York,41,2,1489,1191,300,15,New _041_02_102379,NEK YORK,FT. PLAIN,2762.0,MONTGOMERY,,
