publication,page_number,column,entryType,full_text,x,y,width,height,entry_id,state_name
Ohio,3,2,CITY,"AMHERST, 2,106, LORAIN",1560,1109,225,13,Ohio_003_02_118533,OHIO
Ohio,3,2,CITY,"AMSTERDAM, 1,041, JEFFERSON",1560,1274,265,13,Ohio_003_02_118541,OHIO
Ohio,4,0,CITY,"ANDOVER, 902, ASHTABULA",267,286,485,16,Ohio_004_00_118546,OHIO
Ohio,4,0,CITY,"ANKENYTOWN, 50, KNOX",267,361,415,16,Ohio_004_00_118550,OHIO
Ohio,4,0,CITY,"ANNA, 460, SHELBY",267,386,375,16,Ohio_004_00_118552,OHIO
Ohio,4,0,CITY,"ANSONIA, 656, DARKE",267,461,415,16,Ohio_004_00_118556,OHIO
Ohio,4,0,CITY,"ANTRIM, 150, GUERNSEY",267,536,465,16,Ohio_004_00_118560,OHIO
Ohio,4,0,CITY,"ANTWERP, 1,187, PAULDING",267,574,495,16,Ohio_004_00_118562,OHIO
Ohio,4,0,CITY,"APPLE CREEK, 400, WAYNE",267,674,515,16,Ohio_004_00_118567,OHIO
Ohio,4,0,CITY,"ARCADIA, 380, HANCOCK",267,724,465,16,Ohio_004_00_118570,OHIO
Ohio,4,0,CITY,"ARCANUM, 1,361, DARKE",267,761,465,16,Ohio_004_00_118572,OHIO
Ohio,4,0,CITY,"ARCHBOLD, 1,082, FULTON",267,899,495,16,Ohio_004_00_118579,OHIO
Ohio,4,0,CITY,"ARCHERS FORK, 39, WASHINGTON",267,974,585,16,Ohio_004_00_118583,OHIO
Ohio,4,0,CITY,"ARKOE (ELM GROVE P.O.), 50, PIKE",267,999,585,16,Ohio_004_00_118585,OHIO
Ohio,4,0,CITY,"ARLINGTON, 798, HANCOCK",267,1024,495,16,Ohio_004_00_118587,OHIO
Ohio,4,0,CITY,"ARMSTRONG'S MILLS, 60, BELMONT",267,1111,585,16,Ohio_004_00_118592,OHIO
Ohio,4,0,CITY,"ASHLAND, 6,795, ASHLAND",267,1149,495,16,Ohio_004_00_118594,OHIO
Ohio,4,1,CITY,"ASHLEY, 706, DELAWARE",901,483,180,12,Ohio_004_01_118617,OHIO
Ohio,4,1,CITY,"ASHTABULA, 20,988, ASHTABULA",901,597,220,12,Ohio_004_01_118624,OHIO
Ohio,4,2,CITY,"ASHVILLE, 972, PICKAWAY",1535,518,240,13,Ohio_004_02_118659,OHIO
Ohio,4,2,CITY,"ATHENS, 5,463, ATHENS",1535,644,240,13,Ohio_004_02_118664,OHIO
Ohio,4,2,CITY,"ATTICA, 719, SENECA",1535,1329,240,13,Ohio_004_02_118695,OHIO
Ohio,4,2,CITY,"ATWATER, 400, PORTAGE",1535,1442,240,13,Ohio_004_02_118701,OHIO
Ohio,4,2,CITY,"AUGUSTA, 300, CARROLL",1535,1490,240,13,Ohio_004_02_118703,OHIO
Ohio,4,2,CITY,"AURORA, 600, PORTAGE",1535,1525,240,13,Ohio_004_02_118705,OHIO
Ohio,5,0,CITY,"AUSTINBURG, 300, ASHTABULA",238,36,444,18,Ohio_005_00_118707,OHIO
Ohio,5,0,CITY,"AVA, 375, NOBLE",238,122,268,18,Ohio_005_00_118710,OHIO
Ohio,5,0,CITY,"AVON, 1,000, LORAIN",238,173,314,18,Ohio_005_00_118712,OHIO
Ohio,5,0,CITY,"BAINBRIDGE, 883, ROSS",238,207,354,18,Ohio_005_00_118714,OHIO
Ohio,5,0,CITY,"BAKERSVILLE, 290, COSHOCTON",238,309,454,18,Ohio_005_00_118718,OHIO
Ohio,5,0,CITY,"BALTIC, 377, TUSCARAWAS",238,343,404,18,Ohio_005_00_118720,OHIO
Ohio,5,0,CITY,"BALTIMORE, 551, FAIRFIELD",238,394,414,18,Ohio_005_00_118722,OHIO
Ohio,5,0,CITY,"BANTAM, 158, CLERMONT",238,462,374,18,Ohio_005_00_118725,OHIO
Ohio,5,0,CITY,"BARBERTON, 12,651, SUMMIT",238,496,424,18,Ohio_005_00_118727,OHIO
Ohio,5,0,CITY,"BARNESVILLE, 4,233, BELMONT",238,1210,444,18,Ohio_005_00_118745,OHIO
Ohio,5,0,CITY,"BARNSBURG (CINCINNATI P.O.), 46, HAMILTON",238,1550,524,35,Ohio_005_00_118759,OHIO
Ohio,5,1,CITY,"BARTLETT, 200, WASHINGTON",876,256,484,18,Ohio_005_01_118761,OHIO
Ohio,5,1,CITY,"BARTON, 800, BELMONT",876,306,418,18,Ohio_005_01_118764,OHIO
Ohio,5,1,CITY,"BASCOM, 375, SENECA",876,356,394,18,Ohio_005_01_118766,OHIO
Ohio,5,1,CITY,"BASIL, 504, FAIRFIELD",876,423,414,18,Ohio_005_01_118769,OHIO
Ohio,5,1,CITY,"BATAVIA, 1,034, CLERMONT",876,506,474,18,Ohio_005_01_118772,OHIO
Ohio,5,1,CITY,"BATH, 75, SUMMIT",876,640,344,18,Ohio_005_01_118777,OHIO
Ohio,5,1,CITY,"BAY VILLAGE, 200, CUYAHOGA",876,673,514,18,Ohio_005_01_118779,OHIO
Ohio,5,1,CITY,"BAYS (RUDOLPH P.O.), 450, WOOD",876,740,544,18,Ohio_005_01_118782,OHIO
Ohio,5,1,CITY,"BEACH CITY, 671, STARK",876,773,434,18,Ohio_005_01_118784,OHIO
Ohio,5,1,CITY,"BEALLSVILLE, 564, MONROE",876,840,484,18,Ohio_005_01_118787,OHIO
Ohio,5,1,CITY,"BEAMSVILLE (R.D., VERSAILLES), 150, DARKE",876,890,614,34,Ohio_005_01_118789,OHIO
Ohio,5,1,CITY,"BEAVER, 286, PIKE",876,956,344,18,Ohio_005_01_118791,OHIO
Ohio,5,1,CITY,"BEAVERTOWN (DAYTON P.O.), -, MONTGOMERY",876,1006,614,35,Ohio_005_01_118793,OHIO
Ohio,5,1,CITY,"BEDFORD, 1,783, CUYAHOGA",876,1056,474,18,Ohio_005_01_118795,OHIO
Ohio,5,1,CITY,"BELFAST, 201, HIGHLAND",876,1223,444,18,Ohio_005_01_118802,OHIO
Ohio,5,1,CITY,"BELLAIRE, 14,122, BELMONT",876,1306,484,18,Ohio_005_01_118805,OHIO
Ohio,5,2,CITY,"BELLBROOK, 283, GREENE",1509,394,235,15,Ohio_005_02_118823,OHIO
Ohio,5,2,CITY,"BELLE CENTER, 889, LOGAN",1509,448,245,15,Ohio_005_02_118826,OHIO
Ohio,5,2,CITY,"BELLEFONTAINE, 9,076, LOGAN",1509,556,275,15,Ohio_005_02_118831,OHIO
Ohio,5,2,CITY,"BELLE VALLEY, 689, NOBLE",1509,1055,245,15,Ohio_005_02_118852,OHIO
Ohio,5,2,CITY,"BELLEVUE, 5,209, HURON",1509,1123,245,15,Ohio_005_02_118855,OHIO
Ohio,5,2,CITY,"BELLVILLE, 1,056, RICHLAND",1509,1406,275,15,Ohio_005_02_118869,OHIO
Ohio,5,2,CITY,"BELMONT, 572, BELMONT",1509,1460,245,15,Ohio_005_02_118873,OHIO
Ohio,6,0,CITY,"BELMORE, 298, PUTNAM",235,281,350,12,Ohio_006_00_118877,OHIO
Ohio,6,0,CITY,"BELOIT, 510, MAHONING",235,319,350,12,Ohio_006_00_118879,OHIO
Ohio,6,0,CITY,"BELPRE, 1,249, WASHINGTON",235,344,400,12,Ohio_006_00_118881,OHIO
Ohio,6,0,CITY,"BENTON, 300, HOLMES",235,432,350,12,Ohio_006_00_118885,OHIO
Ohio,6,0,CITY,"BENTON RIDGE, 352, HANCOCK",235,457,400,12,Ohio_006_00_118887,OHIO
Ohio,6,0,CITY,"BEREA, 2,609, CUYAHOGA",235,520,350,12,Ohio_006_00_118890,OHIO
Ohio,6,0,CITY,"BERGHOLZ, 1,011, JEFFERSON",235,671,400,12,Ohio_006_00_118897,OHIO
Ohio,6,0,CITY,"BERLIN, 275, HOLMES",235,722,350,12,Ohio_006_00_118900,OHIO
Ohio,6,0,CITY,"BERLIN CENTER, 200, MAHONING",235,760,450,12,Ohio_006_00_118902,OHIO
Ohio,6,0,CITY,"BERLIN CROSS ROADS, 220, JACKSON",235,785,500,12,Ohio_006_00_118904,OHIO
Ohio,6,0,CITY,"BERLIN HEIGHTS, 554, ERIE",235,810,400,12,Ohio_006_00_118906,OHIO
Ohio,6,0,CITY,"BETHANY, 162, BUTLER",235,861,350,12,Ohio_006_00_118910,OHIO
Ohio,6,0,CITY,"BETHEL, 1,201, CLERMONT",235,886,400,12,Ohio_006_00_118912,OHIO
Ohio,6,0,CITY,"BETHESDA, 1,000, BELMONT",235,1024,400,12,Ohio_006_00_118918,OHIO
Ohio,6,0,CITY,"BETTSVILLE, 486, SENECA",235,1112,400,12,Ohio_006_00_118922,OHIO
Ohio,6,0,CITY,"BEVERLY, 720, WASHINGTON",235,1150,400,12,Ohio_006_00_118924,OHIO
Ohio,6,0,CITY,"BIGPRAIRIE, 200, HOLMES",235,1238,400,12,Ohio_006_00_118929,OHIO
Ohio,6,0,CITY,"BIGSPRINGS, 100, LOGAN",235,1263,350,12,Ohio_006_00_118931,OHIO
Ohio,6,0,CITY,"BIRDS RUN, 70, GUERNSEY",235,1301,400,12,Ohio_006_00_118933,OHIO
Ohio,6,0,CITY,"BIRMINGHAM, 300, ERIE",235,1339,350,12,Ohio_006_00_118935,OHIO
Ohio,6,0,CITY,"BLACHLEYVILLE (R.D., WOOSTER), -, WAYNE",235,1364,550,25,Ohio_006_00_118937,OHIO
Ohio,6,1,CITY,"BLACKLICK, 75, FRANKLIN",862,287,284,14,Ohio_006_01_118939,OHIO
Ohio,6,1,CITY,"BLADENSBURG, 300, KNOX",862,331,284,14,Ohio_006_01_118942,OHIO
Ohio,6,1,CITY,"BLAINE, 146, BELMONT",862,389,244,14,Ohio_006_01_118945,OHIO
Ohio,6,1,CITY,"BLANCHESTER, 1,813, CLINTON",862,433,304,14,Ohio_006_01_118947,OHIO
Ohio,6,1,CITY,"BLISSFIELD, 100, COSHOCTON",862,580,284,14,Ohio_006_01_118954,OHIO
Ohio,6,1,CITY,"BLOOM CENTER (R.D., LEWISTOWN), 93, LOGAN",862,609,338,29,Ohio_006_01_118956,OHIO
Ohio,6,1,CITY,"BLOOMDALE, 602, WOOD",862,653,244,14,Ohio_006_01_118958,OHIO
Ohio,6,1,CITY,"BLOOMINGBURG, 610, FAYETTE",862,741,284,14,Ohio_006_01_118962,OHIO
Ohio,6,1,CITY,"BLOOMINGDALE, 290, JEFFERSON",862,785,304,14,Ohio_006_01_118964,OHIO
Ohio,6,1,CITY,"BLOOMINGVILLE (R.D., SANDUSKY), 50, ERIE",862,829,338,29,Ohio_006_01_118966,OHIO
Ohio,6,1,CITY,"BLOOMVILLE, 754, SENECA",862,888,264,14,Ohio_006_01_118968,OHIO
Ohio,6,1,CITY,"BLUE ROCK, 175, MUSKINGUM",862,946,284,14,Ohio_006_01_118971,OHIO
Ohio,6,1,CITY,"BLUFFTON, 1,953, ALLEN",862,990,244,14,Ohio_006_01_118973,OHIO
Ohio,6,1,CITY,"BOLIVAR, 567, TUSCARAWAS",862,1137,284,14,Ohio_006_01_118978,OHIO
Ohio,6,1,CITY,"BOND HILL, -, HAMILTON",862,1181,284,14,Ohio_006_01_118981,OHIO
Ohio,6,1,CITY,"BOTKINS, 579, SHELBY",862,1225,244,14,Ohio_006_01_118983,OHIO
Ohio,6,1,CITY,"BOURNEVILLE, 142, ROSS",862,1283,244,14,Ohio_006_01_118986,OHIO
Ohio,6,1,CITY,"BOWERSTON, 514, HARRISON",862,1327,284,14,Ohio_006_01_118988,OHIO
Ohio,6,1,CITY,"BOWERSVILLE, 297, GREENE",862,1401,284,14,Ohio_006_01_118991,OHIO
Ohio,6,1,CITY,"BOWLING GREEN, 5,222, WOOD",862,1459,304,14,Ohio_006_01_118994,OHIO
Ohio,6,2,CITY,"BRACEVILLE, 146, TRUMBULL",1497,832,500,24,Ohio_006_02_119015,OHIO
Ohio,6,2,CITY,"BRADFORD, 1,844, MIAMI",1497,876,450,24,Ohio_006_02_119017,OHIO
Ohio,6,2,CITY,"BRADNER, 890, WOOD",1497,1052,400,24,Ohio_006_02_119023,OHIO
Ohio,6,2,CITY,"BRANDON (R.D., MT. VERNON), 187, KNOX",1497,1140,640,46,Ohio_006_02_119026,OHIO
Ohio,6,2,CITY,"BRANDT, 240, MIAMI",1497,1206,400,24,Ohio_006_02_119028,OHIO
Ohio,6,2,CITY,"BRATENAHL (CLEVELAND P.O.), 690, CUYAHOGA",1497,1272,640,46,Ohio_006_02_119030,OHIO
Ohio,6,2,CITY,"BRECKSVILLE, 1,200, CUYAHOGA",1497,1360,550,24,Ohio_006_02_119032,OHIO
Ohio,6,2,CITY,"BREMEN, 925, FAIRFIELD",1497,1426,450,24,Ohio_006_02_119035,OHIO
Ohio,6,2,CITY,"BREWSTER, 300, STARK",1497,1580,450,24,Ohio_006_02_119039,OHIO
Ohio,6,2,CITY,"BRICE, 150, FRANKLIN",1497,1624,400,24,Ohio_006_02_119041,OHIO
Ohio,6,2,CITY,"BRIDGEPORT, 3,974, BELMONT",1497,1668,550,24,Ohio_006_02_119043,OHIO
Ohio,6,2,CITY,"BRIGGSDALE, 200, FRANKLIN",1497,1910,500,24,Ohio_006_02_119049,OHIO
Ohio,6,2,CITY,"BRILLIANT, 742, JEFFERSON",1497,1976,500,24,Ohio_006_02_119051,OHIO
Ohio,6,2,CITY,"BRINKHAVEN, 341, KNOX",1497,2042,450,24,Ohio_006_02_119054,OHIO
Ohio,6,2,CITY,"BRISTOLVILLE, 1,200, TRUMBULL",1497,2086,550,24,Ohio_006_02_119056,OHIO
Ohio,6,2,CITY,"BROKENSWORD (R.D., BUCYRUS), 140, CRAWFORD",1497,2196,640,46,Ohio_006_02_119060,OHIO
Ohio,7,0,CITY,"BROOKFIELD (SHARON, PA., P.O.), TRUMBULL",258,242,718,29,Ohio_007_00_119062,OHIO
Ohio,7,0,CITY,"BROOKVILLE, 1,187, MONTGOMERY",258,295,618,15,Ohio_007_00_119064,OHIO
Ohio,7,0,CITY,"BROWNSVILLE, 350, LICKING",258,412,518,15,Ohio_007_00_119070,OHIO
Ohio,7,0,CITY,"BRUNSWICK, 100, MEDINA",258,451,478,15,Ohio_007_00_119073,OHIO
Ohio,7,0,CITY,"BRYAN, 3,641, WILLIAMS",258,503,478,15,Ohio_007_00_119076,OHIO
Ohio,7,0,CITY,"BUCHTEL, 1,180, ATHENS",258,789,478,15,Ohio_007_00_119088,OHIO
Ohio,7,0,CITY,"BUCKLAND, 304, AUGLAIZE",258,828,478,15,Ohio_007_00_119090,OHIO
Ohio,7,0,CITY,"BUCYRUS, 8,945, CRAWFORD",258,880,518,15,Ohio_007_00_119093,OHIO
Ohio,7,0,CITY,"BUENA VISTA, 330, SCIOTO",258,1335,478,15,Ohio_007_00_119113,OHIO
Ohio,7,0,CITY,"BUFFALO, 750, GUERNSEY",258,1374,478,15,Ohio_007_00_119115,OHIO
Ohio,7,0,CITY,"BUFORD, 160, HIGHLAND",258,1400,438,15,Ohio_007_00_119117,OHIO
Ohio,7,1,CITY,"BURBANK, 351, WAYNE",884,252,384,18,Ohio_007_01_119120,OHIO
Ohio,7,1,CITY,"BURKETTSVILLE, 236, DARKE",884,288,540,18,Ohio_007_01_119122,OHIO
Ohio,7,1,CITY,"BURTON, 650, GEAUGA",884,342,420,18,Ohio_007_01_119124,OHIO
Ohio,7,1,CITY,"BUTLER, 730, RICHLAND",884,558,440,18,Ohio_007_01_119131,OHIO
Ohio,7,1,CITY,"BYESVILLE, 3,156, GUERNSEY",884,648,580,18,Ohio_007_01_119135,OHIO
Ohio,7,1,CITY,"BYHALIA (R.D., RICHWOOD), 250, UNION",884,810,884,18,Ohio_007_01_119140,OHIO
Ohio,7,1,CITY,"CABLE, 200, CHAMPAIGN",884,846,480,18,Ohio_007_01_119142,OHIO
Ohio,7,1,CITY,"CADIZ, 1,971, HARRISON",884,900,480,18,Ohio_007_01_119144,OHIO
Ohio,7,1,CITY,"CALCUTTA (R.D., EAST LIVERPOOL), 160, COLUMBIANA",884,1170,884,36,Ohio_007_01_119153,OHIO
Ohio,7,1,CITY,"CALDWELL, 1,430, NOBLE",884,1224,480,18,Ohio_007_01_119155,OHIO
Ohio,7,1,CITY,"CALEDONIA, 562, MARION",884,1458,520,18,Ohio_007_01_119164,OHIO
Ohio,7,1,CITY,"CALIFORNIA, 440, HAMILTON",884,1548,520,18,Ohio_007_01_119168,OHIO
Ohio,7,1,CITY,"CAMBRIDGE, 13,163, GUERNSEY",884,1584,600,18,Ohio_007_01_119170,OHIO
Ohio,7,2,CITY,"CAMDEN, 899, PREBLE",1526,910,200,13,Ohio_007_02_119196,OHIO
Ohio,7,2,CITY,"CAMP CHASE, 69, FRANKLIN",1526,1001,250,13,Ohio_007_02_119201,OHIO
Ohio,7,2,CITY,"CANAL FULTON, 978, STARK",1526,1040,250,13,Ohio_007_02_119203,OHIO
Ohio,7,2,CITY,"CANAL WINCHESTER, 740, FRANKLIN",1526,1066,350,13,Ohio_007_02_119205,OHIO
Ohio,7,2,CITY,"CANFIELD, 685, MAHONING",1526,1157,250,13,Ohio_007_02_119210,OHIO
Ohio,7,2,CITY,"CANTON, 59,139, STARK",1526,1222,200,13,Ohio_007_02_119214,OHIO
Ohio,8,2,CITY,"CARBONDALE, 500, ATHENS",1505,489,250,15,Ohio_008_02_119303,OHIO
Ohio,8,2,CITY,"CARBON HILL, 550, HOCKING",1505,522,250,15,Ohio_008_02_119305,OHIO
Ohio,8,2,CITY,"CARDINGTON, 1,349, MORROW",1505,555,250,15,Ohio_008_02_119307,OHIO
Ohio,8,2,CITY,"CAREY, 2,225, WYANDOT",1505,676,250,15,Ohio_008_02_119313,OHIO
Ohio,8,2,CITY,"CARLISLE, 116, WARREN",1505,786,250,15,Ohio_008_02_119320,OHIO
Ohio,8,2,CITY,"CARROLL, 284, FAIRFIELD",1505,841,250,15,Ohio_008_02_119323,OHIO
Ohio,8,2,CITY,"CARROLLTON, 1,730, CARROLL",1505,907,250,15,Ohio_008_02_119327,OHIO
Ohio,8,2,CITY,"CASTALIA, 500, ERIE",1505,1006,250,15,Ohio_008_02_119335,OHIO
Ohio,8,2,CITY,"CASTINE, 142, DARKE",1505,1050,250,15,Ohio_008_02_119338,OHIO
Ohio,8,2,CITY,"CATAWBA, 234, CLARK",1505,1072,250,15,Ohio_008_02_119340,OHIO
Ohio,8,2,CITY,"CAVETT, 50, VAN WERT",1505,1094,250,15,Ohio_008_02_119342,OHIO
Ohio,8,2,CITY,"CECIL, 290, PAULDING",1505,1127,250,15,Ohio_008_02_119344,OHIO
Ohio,8,2,CITY,"CEDAR MILLS (R.D., WEST UNION), 120, ADAMS",1505,1182,350,26,Ohio_008_02_119347,OHIO
Ohio,8,2,CITY,"CEDARVILLE, 1,059, GREENE",1505,1215,250,15,Ohio_008_02_119349,OHIO
Ohio,9,0,CITY,"CELINA, 3,493, MERCER",213,301,450,18,Ohio_009_00_119354,OHIO
Ohio,9,0,CITY,"CENTERBURG, 723, KNOX",213,626,450,18,Ohio_009_00_119369,OHIO
Ohio,9,0,CITY,"CENTER VILLAGE (R.D., GALENA), 150, DELAWARE",213,756,760,31,Ohio_009_00_119375,OHIO
Ohio,9,0,CITY,"CENTERVILLE, 353, MONTGOMERY",213,795,600,18,Ohio_009_00_119377,OHIO
Ohio,9,0,CITY,"CHAGRIN FALLS, 1,931, CUYAHOGA",213,860,600,18,Ohio_009_00_119380,OHIO
Ohio,9,0,CITY,"CHARDON, 1,542, GEAUGA",213,990,500,18,Ohio_009_00_119388,OHIO
Ohio,9,0,CITY,"CHATFIELD, 270, CRAWFORD",213,1094,500,18,Ohio_009_00_119394,OHIO
Ohio,9,0,CITY,"CHATHAM, 412, MEDINA",213,1159,450,18,Ohio_009_00_119397,OHIO
Ohio,9,0,CITY,"CHATTANOOGA (R.D., ROCKFORD), 112, MERCER",213,1185,760,31,Ohio_009_00_119399,OHIO
Ohio,9,0,CITY,"CHAUNCEY, 821, ATHENS",213,1224,450,18,Ohio_009_00_119401,OHIO
Ohio,9,0,CITY,"CHERRY FORK, 350, ADAMS",213,1263,500,18,Ohio_009_00_119403,OHIO
Ohio,9,0,CITY,"CHESAPEAKE, 541, LAWRENCE",213,1328,550,18,Ohio_009_00_119406,OHIO
Ohio,9,0,CITY,"CHESHIRE, 250, GALLIA",213,1393,450,18,Ohio_009_00_119409,OHIO
Ohio,9,1,CITY,"CHESTERHILL, 410, MORGAN",828,249,250,15,Ohio_009_01_119411,OHIO
Ohio,9,1,CITY,"CHESTERLAND, 150, GEAUGA",828,339,220,15,Ohio_009_01_119415,OHIO
Ohio,9,1,CITY,"CHESTERVILLE (FREDERICKTOWN P.O.), 229, MORROW",828,384,280,30,Ohio_009_01_119417,OHIO
Ohio,9,1,CITY,"CHEVIOT (CINCINNATI P.O.), 1,930, HAMILTON",828,444,280,30,Ohio_009_01_119419,OHIO
Ohio,9,1,CITY,"CHICKASAW, 309, MERCER",828,594,200,15,Ohio_009_01_119424,OHIO
Ohio,9,1,CITY,"CHILI (R.D., FRESNO), 90, COSHOCTON",828,639,280,15,Ohio_009_01_119426,OHIO
Ohio,9,1,CITY,"CHILLICOTHE, 15,315, ROSS",828,669,220,15,Ohio_009_01_119428,OHIO
Ohio,9,1,CITY,"CHRISTIANSBURG, 380, CHAMPAIGN",828,1599,280,15,Ohio_009_01_119456,OHIO
Ohio,9,2,CITY,"CINCINNATI, 406,706, HAMILTON NUMBER OF PHYSICIANS, 847",1475,252,650,49,Ohio_009_02_119461,OHIO
Ohio,17,0,CITY,"CIRCLEVILLE, 6,744, PICKAWAY",210,1126,550,18,Ohio_017_00_120311,OHIO
Ohio,17,0,CITY,"CLARINGTON, 784, MONROE",210,1518,500,18,Ohio_017_00_120327,OHIO
Ohio,17,0,CITY,"CLARK, 300, COSHOCTON",210,1574,450,18,Ohio_017_00_120330,OHIO
Ohio,17,1,CITY,"CLARKSBURG, 558, ROSS",832,252,380,18,Ohio_017_01_120332,OHIO
Ohio,17,1,CITY,"CLARKSVILLE, 425, CLINTON",832,336,580,18,Ohio_017_01_120335,OHIO
Ohio,17,1,CITY,"CLAYSVILLE, 130, GUERNSEY",832,420,580,18,Ohio_017_01_120338,OHIO
Ohio,17,1,CITY,"CLAYTON, 356, MONTGOMERY",832,468,580,18,Ohio_017_01_120340,OHIO
Ohio,17,1,CITY,"CLEARPORT, (R.D., LANCASTER), 125, FAIRFIELD",832,552,910,36,Ohio_017_01_120343,OHIO
Ohio,17,1,CITY,"CLEVELAND, 656,975, CUYAHOGA",832,618,650,18,Ohio_017_01_120345,OHIO
Ohio,27,2,CITY,"CLEVELAND HEIGHTS (WARRENSVILLE P.O.), 2,955, CUYAHOGA",1502,480,695,30,Ohio_027_02_121519,OHIO
Ohio,27,2,CITY,"CLEVES, 1,423, HAMILTON",1502,1068,695,18,Ohio_027_02_121543,OHIO
Ohio,27,2,CITY,"CLIFTON, 239, GREENE",1502,1116,695,18,Ohio_027_02_121547,OHIO
Ohio,27,2,CITY,"CLIFTON, -, HAMILTON (See Cincinnati)",1502,1152,695,30,Ohio_027_02_121549,OHIO
Ohio,27,2,CITY,"CLIFTON PARK (CLEVELAND P.O.), -, CUYAHOGA",1502,1176,695,30,Ohio_027_02_121550,OHIO
Ohio,27,2,CITY,"CLINTON, 305, SUMMIT",1502,1224,695,18,Ohio_027_02_121552,OHIO
Ohio,27,2,CITY,"CLOVERDALE, 222, PUTNAM",1502,1260,695,18,Ohio_027_02_121554,OHIO
Ohio,27,2,CITY,"CLYDE, 2,815, SANDUSKY",1502,1284,695,18,Ohio_027_02_121556,OHIO
Ohio,28,0,CITY,"COAL GROVE, 1,759, LAWRENCE",241,316,548,16,Ohio_028_00_121565,OHIO
Ohio,28,0,CITY,"COALTON, 1,111, JACKSON",241,376,448,16,Ohio_028_00_121568,OHIO
Ohio,28,0,CITY,"COLDWATER, 869, MERCER",241,436,448,16,Ohio_028_00_121572,OHIO
Ohio,28,0,CITY,"COLEBROOK, 1,000, ASHTABULA",241,556,548,16,Ohio_028_00_121577,OHIO
Ohio,28,0,CITY,"COLLEGE CORNER, 379, BUTLER",241,586,548,16,Ohio_028_00_121579,OHIO
Ohio,28,0,CITY,"COLLEGE HILL, 1,104, HAMILTON (See Cincinnati)",241,691,548,31,Ohio_028_00_121584,OHIO
Ohio,28,0,CITY,"COLLINS, 300, HURON",241,721,398,16,Ohio_028_00_121585,OHIO
Ohio,28,0,CITY,"COLLINWOOD, 5,325, CUYAHOGA (See Cleveland)",241,766,548,31,Ohio_028_00_121587,OHIO
Ohio,28,0,CITY,"COLTON, 135, HENRY",241,796,398,16,Ohio_028_00_121588,OHIO
Ohio,28,0,CITY,"COLUMBIANA, 1,582, COLUMBIANA",241,841,598,16,Ohio_028_00_121590,OHIO
Ohio,28,0,CITY,"COLUMBUS, 209,722, FRANKLIN NUMBER OF PHYSICIANS, 535",241,946,608,31,Ohio_028_00_121594,OHIO
Ohio,33,0,CITY,"COLUMBUS GROVE, 1,802, PUTNAM",20,251,310,14,Ohio_033_00_122131,OHIO
Ohio,33,0,CITY,"COMMERCIAL POINT, 234, PICKAWAY",20,352,310,14,Ohio_033_00_122136,OHIO
Ohio,33,0,CITY,"CONESVILLE, 400, COSHOCTON",20,395,250,14,Ohio_033_00_122139,OHIO
Ohio,33,0,CITY,"CONGRESS (R.D., WEST SALEM), 164, WAYNE",20,439,320,28,Ohio_033_00_122141,OHIO
Ohio,33,0,CITY,"CONNEAUT, 8,944, ASHTABULA",20,482,280,14,Ohio_033_00_122143,OHIO
Ohio,33,0,CITY,"CONOVER, 167, MIAMI",20,903,200,14,Ohio_033_00_122161,OHIO
Ohio,33,0,CITY,"CONTINENTAL, 1,074, PUTNAM",20,946,280,14,Ohio_033_00_122163,OHIO
Ohio,33,0,CITY,"CONVOY, 741, VAN WERT",20,1091,230,14,Ohio_033_00_122169,OHIO
Ohio,33,0,CITY,"COOLVILLE, 370, ATHENS",20,1193,230,14,Ohio_033_00_122174,OHIO
Ohio,33,0,CITY,"COPLEY, 243, SUMMIT",20,1251,200,14,Ohio_033_00_122177,OHIO
Ohio,33,0,CITY,"CORNING, 1,564, PERRY",20,1323,230,14,Ohio_033_00_122180,OHIO
Ohio,33,0,CITY,"CORTLAND, 612, TRUMBULL",20,1410,250,14,Ohio_033_00_122185,OHIO
Ohio,33,0,CITY,"COSHOCTON, 11,253 COSHOCTON",20,1512,280,14,Ohio_033_00_122190,OHIO
Ohio,33,1,CITY,"COVINGTON, 1,848, MIAMI",856,560,175,12,Ohio_033_01_122207,OHIO
Ohio,33,1,CITY,"CRAWFORD, -, WYANDOT",856,644,165,12,Ohio_033_01_122212,OHIO
Ohio,33,1,CITY,"CRESTLINE, 3,807, CRAWFORD",856,665,200,12,Ohio_033_01_122214,OHIO
Ohio,33,1,CITY,"CRESTON, 970, WAYNE",856,791,155,12,Ohio_033_01_122222,OHIO
Ohio,33,1,CITY,"CRIDERSVILLE, 526, AUGLAIZE",856,833,205,12,Ohio_033_01_122225,OHIO
Ohio,33,1,CITY,"CROOKSVILLE, 3,028, PERRY",856,886,190,12,Ohio_033_01_122228,OHIO
Ohio,33,1,CITY,"CROTON, 410, LICKING",856,959,155,12,Ohio_033_01_122234,OHIO
Ohio,33,1,CITY,"CROWN CITY, 295, GALLIA",856,1001,180,12,Ohio_033_01_122237,OHIO
Ohio,33,1,CITY,"CUMBERLAND, 609, GUERNSEY",856,1033,200,12,Ohio_033_01_122239,OHIO
Ohio,33,1,CITY,"CURTICE, 400, OTTAWA",856,1075,165,12,Ohio_033_01_122242,OHIO
Ohio,33,1,CITY,"CUSTAR, 345, WOOD",856,1138,140,12,Ohio_033_01_122246,OHIO
Ohio,33,1,CITY,"CUTLER, 200, WASHINGTON",856,1201,185,12,Ohio_033_01_122250,OHIO
