publication,page_number,column,entryType,full_text,x,y,width,height,entry_id,state_name
Alabama,18,2,CITY,"SARAGOSSA, 100, WALKER",1449,1151,385,13,Alab_018_02_02282,ALABAMA
Alabama,18,2,CITY,"SAYRE, 300, JEFFERSON",1449,1190,385,13,Alab_018_02_02284,ALABAMA
Alabama,18,2,CITY,"SAYRETON, 350, JEFFERSON",1449,1229,445,13,Alab_018_02_02286,ALABAMA
Alabama,18,2,CITY,"SCOTTSBORO, 1,019, JACKSON",1449,1268,515,13,Alab_018_02_02288,ALABAMA
Alabama,18,2,CITY,"ROUND MOUNTAIN, 210, CHEROKEE",1449,228,590,13,Alab_018_02_02295,ALABAMA
Alabama,18,2,CITY,"ROY, 442, MONROE",1449,254,235,13,Alab_018_02_02297,ALABAMA
Alabama,18,2,CITY,"ROYAL, (R.D., BLOUNTSVILLE), 24, BLOUNT",1449,332,615,26,Alab_018_02_02302,ALABAMA
Alabama,18,2,CITY,"RUSSELLVILLE, 2,046, FRANKLIN",1449,371,545,13,Alab_018_02_02304,ALABAMA
Alabama,18,2,CITY,"RUTLEDGE, 230, CRENSHAW",1449,618,445,13,Alab_018_02_02315,ALABAMA
Alabama,18,2,CITY,"SAFFORD, 150, DALLAS",1449,644,365,13,Alab_018_02_02317,ALABAMA
Alabama,18,2,CITY,"SAGINAW, 200, SHELBY",1449,670,365,13,Alab_018_02_02319,ALABAMA
Alabama,18,2,CITY,"SALCO (CREOLA, P.O.), -, MOBILE",1449,696,545,13,Alab_018_02_02321,ALABAMA
Alabama,18,2,CITY,"SALEM, 350, LEE",1449,722,265,13,Alab_018_02_02323,ALABAMA
Alabama,18,2,CITY,"SALITPA, 31, CLARKE",1449,774,345,13,Alab_018_02_02326,ALABAMA
Alabama,18,2,CITY,"SAMANTHA, 27, TUSCALOOSA",1449,839,445,13,Alab_018_02_02329,ALABAMA
Alabama,18,2,CITY,"SAMSON, 1,350, GENEVA",1449,904,385,13,Alab_018_02_02332,ALABAMA
Alabama,18,2,CITY,"SARAGOSSA, 100, WALKER",1449,1151,385,13,Alab_018_02_02343,ALABAMA
Alabama,18,2,CITY,"SAYRE, 300, JEFFERSON",1449,1190,385,13,Alab_018_02_02345,ALABAMA
Alabama,18,2,CITY,"SAYRETON, 350, JEFFERSON",1449,1229,445,13,Alab_018_02_02347,ALABAMA
Alabama,18,2,CITY,"SCOTTSBORO, 1,019, JACKSON",1449,1268,515,13,Alab_018_02_02349,ALABAMA
Alabama,19,2,CITY,"SPRING HILL, 182, MOBILE",1620,248,450,18,Alab_019_02_02356,ALABAMA
Alabama,19,2,CITY,"SPRINGVILLE, 350, ST. CLAIR",1620,448,550,18,Alab_019_02_02362,ALABAMA
Alabama,19,2,CITY,"SPROTT, 50, PERRY",1620,588,350,18,Alab_019_02_02367,ALABAMA
Alabama,19,2,CITY,"SPRUCE PINE, 65, FRANKLIN",1620,648,500,18,Alab_019_02_02369,ALABAMA
Alabama,19,2,CITY,"SQUAW SHOALS (SEARLES P.O.), -, TUSCALOOSA",1620,708,680,38,Alab_019_02_02371,ALABAMA
Alabama,19,2,CITY,"ST. STEPHENS, 100, WASHINGTON",1620,788,580,18,Alab_019_02_02373,ALABAMA
Alabama,19,2,CITY,"STANDING ROCK, 300, CHAMBERS",1620,828,580,18,Alab_019_02_02375,ALABAMA
Alabama,19,2,CITY,"STANTON, 400, CHILTON",1620,908,450,18,Alab_019_02_02378,ALABAMA
Alabama,19,2,CITY,"STEELE, 100, ST. CLAIR",1620,968,450,18,Alab_019_02_02381,ALABAMA
Alabama,19,2,CITY,"STERLING (R.D., BERRY), -, TUSCALOOSA",1620,1008,680,38,Alab_019_02_02383,ALABAMA
Alabama,19,2,CITY,"STEVENSON, 574, JACKSON",1620,1068,500,18,Alab_019_02_02385,ALABAMA
Alabama,19,2,CITY,"STOCKTON, 943, BALDWIN",1620,1288,500,18,Alab_019_02_02391,ALABAMA
Alabama,19,2,CITY,"STROUD, 100, CHAMBERS",1620,1388,500,18,Alab_019_02_02395,ALABAMA
Alabama,19,2,CITY,"SUGGSVILLE, 336, CLARKE",1620,1468,500,18,Alab_019_02_02398,ALABAMA
Alabama,19,2,CITY,"SULLIGENT, 619, LAMAR",1620,1528,500,18,Alab_019_02_02400,ALABAMA
Alabama,19,2,CITY,"SUMMERFIELD, 383, DALLAS",1620,1728,500,18,Alab_019_02_02407,ALABAMA
Alabama,19,2,CITY,"SUMMIT, 150, BLOUNT",1620,1788,400,18,Alab_019_02_02409,ALABAMA
Alabama,19,2,CITY,"SUNNY SOUTH, 125, WILCOX",1620,1828,500,18,Alab_019_02_02411,ALABAMA
Alabama,19,2,CITY,"SWAIN, -, JACKSON",1620,1888,400,18,Alab_019_02_02413,ALABAMA
Alabama,19,2,CITY,"SWEET WATER, 75, MARENGO",1620,1948,500,18,Alab_019_02_02415,ALABAMA
Alabama,19,2,CITY,"SYCAMORE, 500, TALLADEGA",1620,1988,550,18,Alab_019_02_02417,ALABAMA
Alabama,20,0,CITY,"SYLACAUGA, 1,456, TALLADEGA",255,242,350,15,Alab_020_00_02419,ALABAMA
Alabama,20,0,CITY,"SYLVANIA, 19, DEKALB",255,482,250,15,Alab_020_00_02428,ALABAMA
Alabama,20,0,CITY,"TAFF, 25, CHEROKEE",255,557,230,15,Alab_020_00_02431,ALABAMA
Alabama,20,0,CITY,"TALLADEGA, 5,854, TALLADEGA",255,602,350,15,Alab_020_00_02433,ALABAMA
Alabama,20,0,CITY,"TALLADEGA SPRINGS, 50, TALLADEGA",255,932,430,15,Alab_020_00_02447,ALABAMA
Alabama,20,0,CITY,"TALLASSEE, 1,347, ELMORE",255,1022,320,15,Alab_020_00_02451,ALABAMA
Alabama,20,0,CITY,"TATE (BIRMINGHAM P.O.), -, JEFFERSON",255,1157,450,30,Alab_020_00_02457,ALABAMA
Alabama,20,0,CITY,"TAYLOR, 175, HOUSTON",255,1217,260,15,Alab_020_00_02459,ALABAMA
Alabama,20,0,CITY,"TENSAW, 200, BALDWIN",255,1262,260,15,Alab_020_00_02461,ALABAMA
Alabama,20,0,CITY,"THEODORE, 277, MOBILE",255,1292,270,15,Alab_020_00_02463,ALABAMA
Alabama,20,0,CITY,"THOMASTON, 200, MARENGO",255,1352,300,15,Alab_020_00_02466,ALABAMA
Alabama,20,0,CITY,"THOMASVILLE, 1,181, CLARKE",255,1457,350,15,Alab_020_00_02470,ALABAMA
Alabama,20,1,CITY,"THOMPSON, 263, BULLOCK",860,251,300,15,Alab_020_01_02477,ALABAMA
Alabama,20,1,CITY,"THORSBY, 500, CHILTON",860,302,300,15,Alab_020_01_02479,ALABAMA
Alabama,20,1,CITY,"TILL (R.D., GEORGIANA), 19, BUTLER",860,353,400,15,Alab_020_01_02481,ALABAMA
Alabama,20,1,CITY,"TITUS, 25, ELMORE",860,404,250,15,Alab_020_01_02483,ALABAMA
Alabama,20,1,CITY,"TONEY, 60, MADISON",860,472,250,15,Alab_020_01_02486,ALABAMA
Alabama,20,1,CITY,"TOULMINVILLE (MOBILE P.O.), 100, MOBILE",860,557,400,32,Alab_020_01_02489,ALABAMA
Alabama,20,1,CITY,"TOWN CREEK, 344, LAWRENCE",860,625,350,15,Alab_020_01_02491,ALABAMA
Alabama,20,1,CITY,"TOWNLY, 235, WALKER",860,778,300,15,Alab_020_01_02496,ALABAMA
Alabama,20,1,CITY,"TOXEY, 50, CHOCTAW",860,914,300,15,Alab_020_01_02502,ALABAMA
Alabama,20,1,CITY,"TRENTON, 125, JACKSON",860,965,300,15,Alab_020_01_02504,ALABAMA
Alabama,20,1,CITY,"TRIMBLE (R.D., CULLMAN), 40, CULLMAN",860,1016,400,32,Alab_020_01_02506,ALABAMA
Alabama,20,1,CITY,"TRINITY, 198, MORGAN",860,1084,300,15,Alab_020_01_02508,ALABAMA
Alabama,20,1,CITY,"TROY, 4,961, PIKE",860,1135,250,15,Alab_020_01_02511,ALABAMA
Alabama,20,1,CITY,"TRUSSVILLE, 742, JEFFERSON",860,1730,350,15,Alab_020_01_02531,ALABAMA
Alabama,20,1,CITY,"TUNNEL SPRINGS, 150, MONROE",860,1764,350,15,Alab_020_01_02533,ALABAMA
Alabama,21,0,CITY,"TUSKEGEE INSTITUTE, 70, MACON",225,599,650,25,Alab_021_00_02543,ALABAMA
Alabama,21,0,CITY,"TYLER, 50, DALLAS",225,674,350,25,Alab_021_00_02545,ALABAMA
Alabama,21,0,CITY,"UNION, 100, GREENE",225,749,400,25,Alab_021_00_02547,ALABAMA
Alabama,21,0,CITY,"UNION GROVE, 100, MARSHALL",225,824,600,25,Alab_021_00_02550,ALABAMA
Alabama,21,0,CITY,"UNION SPRINGS, 4,055, BULLOCK",225,964,650,25,Alab_021_00_02554,ALABAMA
Alabama,21,0,CITY,"UNIONTOWN, 1,836, PERRY",225,1314,550,25,Alab_021_00_02564,ALABAMA
Alabama,21,0,CITY,"VALLEY HEAD, 233, DEKALB",225,1524,550,25,Alab_021_00_02569,ALABAMA
Alabama,21,0,CITY,"VANCE, 96, TUSCALOOSA",225,1664,500,25,Alab_021_00_02573,ALABAMA
Alabama,21,0,CITY,"VANDIVER, 125, SHELBY",225,1714,450,25,Alab_021_00_02575,ALABAMA
Alabama,21,0,CITY,"VANDALE, -, MARENGO",225,1764,450,25,Alab_021_00_02577,ALABAMA
Alabama,21,0,CITY,"VERBENA, 400, CHILTON",225,1814,500,25,Alab_021_00_02579,ALABAMA
Alabama,21,0,CITY,"VERNON, 423, LAMAR",225,1889,450,25,Alab_021_00_02581,ALABAMA
Alabama,21,0,CITY,"VICTORIA, 100, COFFEE",225,2124,450,25,Alab_021_00_02588,ALABAMA
Alabama,21,0,CITY,"VIDA, 148, AUTAUGA",225,2269,450,25,Alab_021_00_02593,ALABAMA
Alabama,21,0,CITY,"VILLAGE SPRINGS, 20, BLOUNT",225,2344,600,25,Alab_021_00_02595,ALABAMA
Alabama,21,0,CITY,"VINA, 400, FRANKLIN",225,2469,450,25,Alab_021_00_02599,ALABAMA
Alabama,21,1,CITY,"VINCENT, 995, SHELBY",856,330,314,18,Alab_021_01_02601,ALABAMA
Alabama,21,1,CITY,"VINEGAR BEND, 540, WASHINGTON",856,375,400,18,Alab_021_01_02604,ALABAMA
Alabama,21,1,CITY,"VINEMONT, 100, CULLMAN",856,420,310,18,Alab_021_01_02606,ALABAMA
Alabama,21,1,CITY,"VREDENBURGH, -, MONROE",856,510,320,18,Alab_021_01_02610,ALABAMA
Alabama,21,1,CITY,"WADLEY, 426, RANDOLPH",856,555,310,18,Alab_021_01_02612,ALABAMA
Alabama,21,1,CITY,"WAGAR, 50, WASHINGTON",856,690,310,18,Alab_021_01_02617,ALABAMA
Alabama,21,1,CITY,"WAINWRIGHT, 14, MONROE",856,735,310,18,Alab_021_01_02619,ALABAMA
Alabama,21,1,CITY,"WALKER SPRINGS, 140, CLARKE",856,780,380,18,Alab_021_01_02621,ALABAMA
Alabama,21,1,CITY,"WALNUT GROVE, 204, ETOWAH",856,825,380,18,Alab_021_01_02623,ALABAMA
Alabama,21,1,CITY,"WARD, -, SUMTER",856,870,250,18,Alab_021_01_02626,ALABAMA
Alabama,21,1,CITY,"WARRIOR, 660, JEFFERSON",856,915,350,18,Alab_021_01_02628,ALABAMA
Alabama,21,1,CITY,"WATERLOO, 435, LAUDERDALE",856,1035,380,18,Alab_021_01_02635,ALABAMA
Alabama,21,1,CITY,"WATEROAK, 10, HALE",856,1110,250,18,Alab_021_01_02639,ALABAMA
Alabama,21,1,CITY,"WATSON, 1,000, JEFFERSON",856,1140,350,18,Alab_021_01_02641,ALABAMA
Alabama,21,1,CITY,"WAVERLY, 170, CHAMBERS",856,1185,310,18,Alab_021_01_02643,ALABAMA
Alabama,21,1,CITY,"WEAVER, 350, CALHOUN",856,1260,310,18,Alab_021_01_02646,ALABAMA
Alabama,21,1,CITY,"WEBB, 256, HOUSTON",856,1305,280,18,Alab_021_01_02648,ALABAMA
Alabama,21,1,CITY,"WEDOWEE, 435, RANDOLPH",856,1365,350,18,Alab_021_01_02651,ALABAMA
Alabama,21,1,CITY,"WEOGUFKA, 200, COOSA",856,1530,310,18,Alab_021_01_02658,ALABAMA
Alabama,21,1,CITY,"WEST BLOCTON, 892, BIBB",856,1575,350,18,Alab_021_01_02660,ALABAMA
Alabama,21,1,CITY,"WESTMORELAND (R.D., BETHEL, TENN.), 50, LIMESTONE",856,1650,425,33,Alab_021_01_02663,ALABAMA
Alabama,20,2,CITY,"TURKEYTOWN (R.D., GADSDEN), 37, ETOWAH",1527,238,645,42,Alab_020_02_02666,ALABAMA
Alabama,20,2,CITY,"TUSCALOOSA, 10,152, TUSCALOOSA",1527,318,550,22,Alab_020_02_02668,ALABAMA
Alabama,20,2,CITY,"TUSCUMBIA, 3,324, COLBERT",1527,1698,450,22,Alab_020_02_02703,ALABAMA
Alabama,20,2,CITY,"TUSKEGEE, 2,803, MACON",1527,1978,400,22,Alab_020_02_02711,ALABAMA
Alaska,1,0,CITY,AKIAK,158,1401,101,18,Alas_001_00_02717,ALASKA
Alaska,1,0,CITY,ANCHORAGE,158,1446,204,18,Alas_001_00_02719,ALASKA
Alaska,1,0,CITY,"CANDLE, 204",158,1629,212,18,Alas_001_00_02726,ALASKA
Alaska,1,0,CITY,"CHATANIKA, 193",158,1707,283,18,Alas_001_00_02729,ALASKA
Alaska,1,0,CITY,"CORDOVA, 1,152",158,1745,275,18,Alas_001_00_02731,ALASKA
Alaska,1,0,CITY,"COUNCIL, 289",158,1807,251,18,Alas_001_00_02733,ALASKA
Alaska,1,0,CITY,"DOUGLAS, 1,722",158,1846,275,18,Alas_001_00_02735,ALASKA
Alaska,1,0,CITY,"ELLAMAR, 98",158,1944,212,18,Alas_001_00_02739,ALASKA
Alaska,1,0,CITY,"FAIRBANKS, 3,541",158,2021,314,18,Alas_001_00_02742,ALASKA
Alaska,1,0,CITY,FLAT,158,2238,86,18,Alas_001_00_02749,ALASKA
Alaska,1,0,CITY,"FT. YUKON, 321",158,2293,283,18,Alas_001_00_02752,ALASKA
Alaska,1,1,CITY,"HAINES, 85",769,1368,234,18,Alas_001_01_02754,ALASKA
Alaska,1,1,CITY,"JUNEAU, 1,644",769,1424,288,18,Alas_001_01_02756,ALASKA
Alaska,1,1,CITY,"KENNECOTT, 75",769,1667,324,18,Alas_001_01_02764,ALASKA
Alaska,1,1,CITY,"KETCHIKAN, 1,613",769,1727,388,18,Alas_001_01_02766,ALASKA
Alaska,1,1,CITY,KNIK,769,1937,104,18,Alas_001_01_02774,ALASKA
Alaska,1,1,CITY,LATOUCHE,769,2014,244,18,Alas_001_01_02777,ALASKA
Alaska,1,1,CITY,MATANUSKA,769,2057,288,18,Alas_001_01_02779,ALASKA
Alaska,1,1,CITY,"NENANA, 190",769,2117,288,18,Alas_001_01_02781,ALASKA
Alaska,1,1,CITY,"NOME, 2,600",769,2210,288,18,Alas_001_01_02784,ALASKA
Alaska,1,2,CITY,NULATO,1402,1371,124,16,Alas_001_02_02789,ALASKA
Alaska,1,2,CITY,"NUSHAGAK, 100",1402,1430,234,16,Alas_001_02_02791,ALASKA
Alaska,1,2,CITY,"PETERSBURG, 585",1402,1489,268,16,Alas_001_02_02794,ALASKA
Alaska,1,2,CITY,RUBY,1402,1599,88,16,Alas_001_02_02799,ALASKA
Alaska,1,2,CITY,SANITARIUM,1402,1642,194,16,Alas_001_02_02801,ALASKA
Alaska,1,2,CITY,"SEWARD, 534",1402,1686,194,16,Alas_001_02_02803,ALASKA
Alaska,1,2,CITY,SHELTON,1402,1775,144,16,Alas_001_02_02807,ALASKA
Alaska,1,2,CITY,"SITKA, 539",1402,1818,174,16,Alas_001_02_02809,ALASKA
Alaska,1,2,CITY,"SKAGWAY, 872",1402,1892,234,16,Alas_001_02_02813,ALASKA
Alaska,1,2,CITY,ST. MICHAEL,1402,1935,214,16,Alas_001_02_02815,ALASKA
Alaska,1,2,CITY,THANE,1402,1979,114,16,Alas_001_02_02817,ALASKA
Alaska,1,2,CITY,TOFTY,1402,2037,104,16,Alas_001_02_02819,ALASKA
Alaska,1,2,CITY,TOKOTNA,1402,2074,154,16,Alas_001_02_02821,ALASKA
Alaska,1,2,CITY,UNALASKA,1402,2117,184,16,Alas_001_02_02823,ALASKA
Alaska,1,2,CITY,"VALDEZ, 810",1402,2154,204,16,Alas_001_02_02825,ALASKA
Alaska,1,2,CITY,"WRANGELL, 743",1402,2278,268,16,Alas_001_02_02831,ALASKA
Arizona,1,2,CITY,"COCHISE, 175, COCHISE",1548,1586,440,23,Ariz_001_02_02837,ALASKA
Arizona,1,2,CITY,"CROWN KING, 250, YAVAPAI",1548,1632,510,23,Ariz_001_02_02839,ALASKA
Arizona,1,2,CITY,"DEWEY, 75, YAVAPAI",1548,1697,390,23,Ariz_001_02_02841,ALASKA
Arizona,1,2,CITY,"DOUGLAS, 6,437, COCHISE",1548,1781,480,23,Ariz_001_02_02843,ALASKA
Arizona,2,0,CITY,"DUNCAN, 1,200, GREENLEE",250,261,350,18,Ariz_002_00_02862,ALASKA
Arizona,2,0,CITY,"DUQUESNE, 150, SANTA CRUZ",250,345,350,18,Ariz_002_00_02865,ALASKA
Arizona,2,0,CITY,"FLAGSTAFF, 1,633, COCONINO",250,378,350,18,Ariz_002_00_02867,ALASKA
Arizona,2,0,CITY,"FLORENCE, 807, PINAL",250,611,300,18,Ariz_002_00_02875,ALASKA
Arizona,2,0,CITY,"FT. DEFIANCE, 150, APACHE",250,711,350,18,Ariz_002_00_02879,ALASKA
Arizona,2,0,CITY,"GANADO, 100, APACHE",250,811,300,18,Ariz_002_00_02882,ALASKA
Arizona,2,0,CITY,"GILBERT, -, MARICOPA",250,861,300,18,Ariz_002_00_02884,ALASKA
Arizona,2,0,CITY,"GLEESON, 600, COCHISE",250,911,300,18,Ariz_002_00_02886,ALASKA
Arizona,2,0,CITY,"GLENDALE, 250, MARICOPA",250,961,350,18,Ariz_002_00_02888,ALASKA
Arizona,2,0,CITY,"GLOBE, 7,083, GILA",250,1045,300,18,Ariz_002_00_02891,ALASKA
Arizona,2,0,CITY,"HAYDEN, 582, GILA",250,1361,300,18,Ariz_002_00_02902,ALASKA
Arizona,2,0,CITY,"HOLBROOK, 400, NAVAJO",250,1445,350,18,Ariz_002_00_02905,ALASKA
Arizona,2,0,CITY,"HUMBOLDT, 525, YAVAPAI",250,1495,350,18,Ariz_002_00_02907,ALASKA
Arizona,2,0,CITY,"JEROME, 2,393, YAVAPAI",250,1578,350,18,Ariz_002_00_02910,ALASKA
Arizona,2,1,CITY,"JOHNSON, 75, COCHISE",881,261,485,21,Ariz_002_01_02916,ALASKA
Arizona,2,1,CITY,"KEAMS CANON, 25, NAVAJO",881,331,535,21,Ariz_002_01_02918,ALASKA
Arizona,2,1,CITY,"KINGMAN, 2,000, MOHAVE",881,481,535,21,Ariz_002_01_02922,ALASKA
Arizona,2,1,CITY,"KOMATKE, -, MARICOPA",881,611,485,21,Ariz_002_01_02926,ALASKA
Arizona,2,1,CITY,"LEUPP, -, COCONINO",881,701,435,21,Ariz_002_01_02928,ALASKA
Arizona,2,1,CITY,"MAMMOTH, 651, PINAL",881,771,485,21,Ariz_002_01_02930,ALASKA
Arizona,2,1,CITY,"MAYER, 344, YAVAPAI",881,841,485,21,Ariz_002_01_02932,ALASKA
Arizona,2,1,CITY,"McALISTER, 10, COCHISE",881,931,485,21,Ariz_002_01_02934,ALASKA
Arizona,2,1,CITY,"MESA, 1,692, MARICOPA",881,1001,485,21,Ariz_002_01_02936,ALASKA
Arizona,2,1,CITY,"METCALF, 2,500, GREENLEE",881,1251,535,21,Ariz_002_01_02943,ALASKA
Arizona,2,1,CITY,"MIAMI, 700, GILA",881,1341,385,21,Ariz_002_01_02946,ALASKA
Arizona,2,1,CITY,"MOCCASIN, -, MOHAVE",881,1851,435,21,Ariz_002_01_02958,ALASKA
Arizona,2,1,CITY,"MOHAVE CITY, 175, MOHAVE",881,1921,535,21,Ariz_002_01_02960,ALASKA
Arizona,2,1,CITY,"MORENCI, 5,010, GREENLEE",881,2011,535,21,Ariz_002_01_02962,ALASKA
Arizona,2,2,CITY,"NACO, 517, COCHISE",1529,318,180,12,Ariz_002_02_02971,ALASKA
Arizona,2,2,CITY,"NOGALES, 3,514, SANTA CRUZ",1529,366,255,12,Ariz_002_02_02974,ALASKA
Arizona,2,2,CITY,"OATMAN, 75, MOHAVE",1529,522,180,12,Ariz_002_02_02982,ALASKA
Arizona,2,2,CITY,"OLDTRAILS, -, MOHAVE",1529,546,195,12,Ariz_002_02_02984,ALASKA
Arizona,2,2,CITY,"PALO VERDE, 250, MARICOPA",1529,582,240,12,Ariz_002_02_02986,ALASKA
Arizona,2,2,CITY,"PARKER, 426, YUMA",1529,606,165,12,Ariz_002_02_02988,ALASKA
Arizona,2,2,CITY,"PATAGONIA, 500, SANTA CRUZ",1529,654,255,12,Ariz_002_02_02990,ALASKA
Arizona,2,2,CITY,"PAYSON, 300, GILA",1529,690,165,12,Ariz_002_02_02992,ALASKA
Arizona,2,2,CITY,"PHOENIX, 17,798, MARICOPA",1529,726,240,12,Ariz_002_02_02994,ALASKA
Arizona,3,2,CITY,"SCOTTSDALE, 75, MARICOPA",1556,264,315,14,Ariz_003_02_03015,ALASKA
Arizona,3,2,CITY,"SELIGMAN, 300, YAVAPAI",1556,334,280,14,Ariz_003_02_03018,ALASKA
Arizona,3,2,CITY,"SILVERBELL, 700, PIMA",1556,404,250,14,Ariz_003_02_03021,ALASKA
Arizona,3,2,CITY,"SOMERTON, 25, YUMA",1556,446,230,14,Ariz_003_02_03023,ALASKA
Arizona,3,2,CITY,"SPRINGERVILLE, 296, APACHE",1556,488,300,14,Ariz_003_02_03025,ALASKA
Arizona,3,2,CITY,"ST. JOHNS, 1,200, APACHE",1556,516,280,14,Ariz_003_02_03027,ALASKA
Arizona,3,2,CITY,"SUPERIOR, 200, PINAL",1556,572,250,14,Ariz_003_02_03030,ALASKA
Arizona,3,2,CITY,"SUPAI, -, COCONINO",1556,628,220,14,Ariz_003_02_03033,ALASKA
Arizona,3,2,CITY,"TEMPE, 1,473, MARICOPA",1556,670,280,14,Ariz_003_02_03035,ALASKA
Arizona,3,2,CITY,"TOLTEC, 100, PINAL",1556,782,220,14,Ariz_003_02_03040,ALASKA
Arizona,3,2,CITY,"TOMBSTONE, 1,582, COCHISE",1556,824,300,14,Ariz_003_02_03043,ALASKA
Arizona,3,2,CITY,"TOREVA (WINTER P.O.), 600, NAVAJO",1556,894,380,14,Ariz_003_02_03046,ALASKA
Arizona,3,2,CITY,"TUBA CITY, 25, COCONINO",1556,950,280,14,Ariz_003_02_03048,ALASKA
Arizona,3,2,CITY,"TUCSON, 16,177, PIMA",1556,992,250,14,Ariz_003_02_03050,ALASKA
Arizona,3,2,CITY,"SCOTTSDALE, 75, MARICOPA",1556,264,315,14,Ariz_003_02_03065,ALASKA
Arizona,3,2,CITY,"SELIGMAN, 300, YAVAPAI",1556,334,280,14,Ariz_003_02_03068,ALASKA
Arizona,3,2,CITY,"SILVERBELL, 700, PIMA",1556,404,250,14,Ariz_003_02_03071,ALASKA
Arizona,3,2,CITY,"SOMERTON, 25, YUMA",1556,446,230,14,Ariz_003_02_03073,ALASKA
Arizona,3,2,CITY,"SPRINGERVILLE, 296, APACHE",1556,488,300,14,Ariz_003_02_03075,ALASKA
Arizona,3,2,CITY,"ST. JOHNS, 1,200, APACHE",1556,516,280,14,Ariz_003_02_03077,ALASKA
Arizona,3,2,CITY,"SUPERIOR, 200, PINAL",1556,572,250,14,Ariz_003_02_03080,ALASKA
Arizona,3,2,CITY,"SUPAI, -, COCONINO",1556,628,220,14,Ariz_003_02_03083,ALASKA
Arizona,3,2,CITY,"TEMPE, 1,473, MARICOPA",1556,670,280,14,Ariz_003_02_03085,ALASKA
Arizona,3,2,CITY,"TOLTEC, 100, PINAL",1556,782,220,14,Ariz_003_02_03090,ALASKA
Arizona,3,2,CITY,"TOMBSTONE, 1,582, COCHISE",1556,824,300,14,Ariz_003_02_03093,ALASKA
Arizona,3,2,CITY,"TOREVA (WINTER P.O.), 600, NAVAJO",1556,894,380,14,Ariz_003_02_03096,ALASKA
Arizona,3,2,CITY,"TUBA CITY, 25, COCONINO",1556,950,280,14,Ariz_003_02_03098,ALASKA
Arizona,3,2,CITY,"TUCSON, 16,177, PIMA",1556,992,250,14,Ariz_003_02_03100,ALASKA
Arizona,4,1,CITY,"VALENTINE, -, MOHAVE",891,283,510,28,Ariz_004_01_03125,ALASKA
Arizona,4,1,CITY,"VERDE (LIBERTY P.O.), -, MARICOPA",891,408,725,30,Ariz_004_01_03127,ALASKA
Arizona,4,1,CITY,"WHITERIVER, 32, NAVAJO",891,478,510,30,Ariz_004_01_03129,ALASKA
Arizona,4,1,CITY,"WICKENBURG, 570, MARICOPA",891,643,580,30,Ariz_004_01_03132,ALASKA
Arizona,4,1,CITY,"WILLCOX, 1,411, COCHISE",891,718,480,30,Ariz_004_01_03134,ALASKA
Arizona,4,1,CITY,"WILLIAMS, 1,267, COCONINO",891,788,510,30,Ariz_004_01_03136,ALASKA
Arizona,4,1,CITY,"WINKELMAN, 400, GILA",891,1043,430,30,Ariz_004_01_03141,ALASKA
Arizona,4,1,CITY,"WINSLOW, 2,381, NAVAJO",891,1118,480,30,Ariz_004_01_03143,ALASKA
Arizona,4,2,CITY,"YUMA, 2,914, YUMA",1535,601,384,31,Ariz_004_02_03150,ALASKA
Arkansas,1,0,CITY,"ADONA, 180, PERRY",196,1583,348,18,Arka_001_00_03161,ARKANSAS
Arkansas,1,0,CITY,"ALABAM, 25, MADISON",196,1674,445,18,Arka_001_00_03165,ARKANSAS
Arkansas,1,0,CITY,"ALEXANDER, 141, PULASKI",196,1724,518,18,Arka_001_00_03167,ARKANSAS
Arkansas,1,0,CITY,"ALICIA, 168, LAWRENCE",196,1855,468,18,Arka_001_00_03171,ARKANSAS
Arkansas,1,0,CITY,"ALIX, 500, FRANKLIN",196,1965,445,18,Arka_001_00_03176,ARKANSAS
Arkansas,1,0,CITY,"ALLEENE, 125, LITTLE RIVER",196,2035,573,18,Arka_001_00_03178,ARKANSAS
Arkansas,1,0,CITY,"ALLPORT, -, LONOKE",196,2085,436,18,Arka_001_00_03180,ARKANSAS
Arkansas,1,0,CITY,"ALMA, 565, CRAWFORD",196,2135,445,18,Arka_001_00_03182,ARKANSAS
Arkansas,1,0,CITY,"ALMYRA, 252, ARKANSAS",196,2265,481,18,Arka_001_00_03187,ARKANSAS
Arkansas,1,0,CITY,"ALPENA PASS, 300, BOONE",196,2395,527,18,Arka_001_00_03191,ARKANSAS
Arkansas,1,0,CITY,"ALPINE, 100, CLARK",196,2465,393,18,Arka_001_00_03193,ARKANSAS
Arkansas,1,1,CITY,"ALTHEIMER, 350, JEFFERSON",822,1530,678,35,Arka_001_01_03195,ARKANSAS
Arkansas,1,1,CITY,"ALTUS, 659, FRANKLIN",822,1652,480,35,Arka_001_01_03199,ARKANSAS
Arkansas,1,1,CITY,"AMITY, 813, CLARK",822,1794,430,35,Arka_001_01_03203,ARKANSAS
Arkansas,1,1,CITY,"ANDERSON, 72, IZARD",822,1974,480,35,Arka_001_01_03210,ARKANSAS
Arkansas,1,1,CITY,"ANNOVER, -, CLEVELAND",822,2040,550,35,Arka_001_01_03212,ARKANSAS
Arkansas,1,1,CITY,"ANTIOCH (McRAE P.O.), WHITE",822,2090,730,35,Arka_001_01_03214,ARKANSAS
Arkansas,1,1,CITY,"APLIN, 150, PERRY",822,2140,450,35,Arka_001_01_03216,ARKANSAS
Arkansas,1,1,CITY,"APPLETON, 300, POPE",822,2247,510,35,Arka_001_01_03219,ARKANSAS
