publication,page_number,column,x,y,width,height,entry_id,state_name,name,population,county_name,post_reference,post_reference_type
Alabama,19,2,1620,1528,500,18,Alab_019_02_02400,ALABAMA,SULLIGENT,619,LAMAR,,
Alabama,19,2,1620,1728,500,18,Alab_019_02_02407,ALABAMA,SUMMERFIELD,383,DALLAS,,
Alabama,19,2,1620,1788,400,18,Alab_019_02_02409,ALABAMA,SUMMIT,150,BLOUNT,,
Alabama,19,2,1620,1828,500,18,Alab_019_02_02411,ALABAMA,SUNNY SOUTH,125,WILCOX,,
Alabama,19,2,1620,1888,400,18,Alab_019_02_02413,ALABAMA,SWAIN,,JACKSON,,
Alabama,19,2,1620,1948,500,18,Alab_019_02_02415,ALABAMA,SWEET WATER,75,MARENGO,,
Alabama,19,2,1620,1988,550,18,Alab_019_02_02417,ALABAMA,SYCAMORE,500,TALLADEGA,,
Alabama,20,0,255,242,350,15,Alab_020_00_02419,ALABAMA,SYLACAUGA,1456,TALLADEGA,,
Alabama,20,0,255,482,250,15,Alab_020_00_02428,ALABAMA,SYLVANIA,19,DEKALB,,
Alabama,20,0,255,557,230,15,Alab_020_00_02431,ALABAMA,TAFF,25,CHEROKEE,,
Alabama,20,0,255,602,350,15,Alab_020_00_02433,ALABAMA,TALLADEGA,5854,TALLADEGA,,
Alabama,20,0,255,932,430,15,Alab_020_00_02447,ALABAMA,TALLADEGA SPRINGS,50,TALLADEGA,,
Alabama,20,0,255,1022,320,15,Alab_020_00_02451,ALABAMA,TALLASSEE,1347,ELMORE,,
Alabama,20,0,255,1157,450,30,Alab_020_00_02457,ALABAMA,TATE,,JEFFERSON,BIRMINGHAM,P.O.
Alabama,20,0,255,1217,260,15,Alab_020_00_02459,ALABAMA,TAYLOR,175,HOUSTON,,
Alabama,20,0,255,1262,260,15,Alab_020_00_02461,ALABAMA,TENSAW,200,BALDWIN,,
Alabama,20,0,255,1292,270,15,Alab_020_00_02463,ALABAMA,THEODORE,277,MOBILE,,
Alabama,20,0,255,1352,300,15,Alab_020_00_02466,ALABAMA,THOMASTON,200,MARENGO,,
Alabama,20,0,255,1457,350,15,Alab_020_00_02470,ALABAMA,THOMASVILLE,1181,CLARKE,,
Alabama,20,1,860,251,300,15,Alab_020_01_02477,ALABAMA,THOMPSON,263,BULLOCK,,
Alabama,20,1,860,302,300,15,Alab_020_01_02479,ALABAMA,THORSBY,500,CHILTON,,
Alabama,20,1,860,353,400,15,Alab_020_01_02481,ALABAMA,TILL,19,BUTLER,GEORGIANA,R.D.
Alabama,20,1,860,404,250,15,Alab_020_01_02483,ALABAMA,TITUS,25,ELMORE,,
Alabama,20,1,860,472,250,15,Alab_020_01_02486,ALABAMA,TONEY,60,MADISON,,
Alabama,20,1,860,557,400,32,Alab_020_01_02489,ALABAMA,TOULMINVILLE,100,MOBILE,MOBILE,P.O.
Alabama,20,1,860,625,350,15,Alab_020_01_02491,ALABAMA,TOWN CREEK,344,LAWRENCE,,
Alabama,20,1,860,778,300,15,Alab_020_01_02496,ALABAMA,TOWNLY,235,WALKER,,
Alabama,20,1,860,914,300,15,Alab_020_01_02502,ALABAMA,TOXEY,50,CHOCTAW,,
Alabama,20,1,860,965,300,15,Alab_020_01_02504,ALABAMA,TRENTON,125,JACKSON,,
Alabama,20,1,860,1016,400,32,Alab_020_01_02506,ALABAMA,TRIMBLE,40,CULLMAN,CULLMAN,R.D.
Alabama,20,1,860,1084,300,15,Alab_020_01_02508,ALABAMA,TRINITY,198,MORGAN,,
Alabama,20,1,860,1135,250,15,Alab_020_01_02511,ALABAMA,TROY,4961,PIKE,,
Alabama,20,1,860,1730,350,15,Alab_020_01_02531,ALABAMA,TRUSSVILLE,742,JEFFERSON,,
Alabama,20,1,860,1764,350,15,Alab_020_01_02533,ALABAMA,TUNNEL SPRINGS,150,MONROE,,
Alabama,21,0,225,599,650,25,Alab_021_00_02543,ALABAMA,TUSKEGEE INSTITUTE,70,MACON,,
Alabama,21,0,225,674,350,25,Alab_021_00_02545,ALABAMA,TYLER,50,DALLAS,,
Alabama,21,0,225,749,400,25,Alab_021_00_02547,ALABAMA,UNION,100,GREENE,,
Alabama,21,0,225,824,600,25,Alab_021_00_02550,ALABAMA,UNION GROVE,100,MARSHALL,,
Alabama,21,0,225,964,650,25,Alab_021_00_02554,ALABAMA,UNION SPRINGS,4055,BULLOCK,,
Alabama,21,0,225,1314,550,25,Alab_021_00_02564,ALABAMA,UNIONTOWN,1836,PERRY,,
Alabama,21,0,225,1524,550,25,Alab_021_00_02569,ALABAMA,VALLEY HEAD,233,DEKALB,,
Alabama,21,0,225,1664,500,25,Alab_021_00_02573,ALABAMA,VANCE,96,TUSCALOOSA,,
Alabama,21,0,225,1714,450,25,Alab_021_00_02575,ALABAMA,VANDIVER,125,SHELBY,,
Alabama,21,0,225,1764,450,25,Alab_021_00_02577,ALABAMA,VANDALE,0,MARENGO,,
Alabama,21,0,225,1814,500,25,Alab_021_00_02579,ALABAMA,VERBENA,400,CHILTON,,
Alabama,21,0,225,1889,450,25,Alab_021_00_02581,ALABAMA,VERNON,423,LAMAR,,
Alabama,21,0,225,2124,450,25,Alab_021_00_02588,ALABAMA,VICTORIA,100,COFFEE,,
Alabama,21,0,225,2269,450,25,Alab_021_00_02593,ALABAMA,VIDA,148,AUTAUGA,,
Alabama,21,0,225,2344,600,25,Alab_021_00_02595,ALABAMA,VILLAGE SPRINGS,20,BLOUNT,,
Alabama,21,0,225,2469,450,25,Alab_021_00_02599,ALABAMA,VINA,400,FRANKLIN,,
Alabama,21,1,856,330,314,18,Alab_021_01_02601,ALABAMA,VINCENT,995,SHELBY,,
Alabama,21,1,856,375,400,18,Alab_021_01_02604,ALABAMA,VINEGAR BEND,540,WASHINGTON,,
Alabama,21,1,856,420,310,18,Alab_021_01_02606,ALABAMA,VINEMONT,100,CULLMAN,,
Alabama,21,1,856,510,320,18,Alab_021_01_02610,ALABAMA,VREDENBURGH,0,MONROE,,
Alabama,21,1,856,555,310,18,Alab_021_01_02612,ALABAMA,WADLEY,426,RANDOLPH,,
Alabama,21,1,856,690,310,18,Alab_021_01_02617,ALABAMA,WAGAR,50,WASHINGTON,,
Alabama,21,1,856,735,310,18,Alab_021_01_02619,ALABAMA,WAINWRIGHT,14,MONROE,,
Alabama,21,1,856,780,380,18,Alab_021_01_02621,ALABAMA,WALKER SPRINGS,140,CLARKE,,
Alabama,21,1,856,825,380,18,Alab_021_01_02623,ALABAMA,WALNUT GROVE,204,ETOWAH,,
Alabama,21,1,856,870,250,18,Alab_021_01_02626,ALABAMA,WARD,0,SUMTER,,
Alabama,21,1,856,915,350,18,Alab_021_01_02628,ALABAMA,WARRIOR,660,JEFFERSON,,
Alabama,21,1,856,1035,380,18,Alab_021_01_02635,ALABAMA,WATERLOO,435,LAUDERDALE,,
Alabama,21,1,856,1110,250,18,Alab_021_01_02639,ALABAMA,WATEROAK,10,HALE,,
Alabama,21,1,856,1140,350,18,Alab_021_01_02641,ALABAMA,WATSON,1000,JEFFERSON,,
Alabama,21,1,856,1185,310,18,Alab_021_01_02643,ALABAMA,WAVERLY,170,CHAMBERS,,
Alabama,21,1,856,1260,310,18,Alab_021_01_02646,ALABAMA,WEAVER,350,CALHOUN,,
Alabama,21,1,856,1305,280,18,Alab_021_01_02648,ALABAMA,WEBB,256,HOUSTON,,
Alabama,21,1,856,1365,350,18,Alab_021_01_02651,ALABAMA,WEDOWEE,435,RANDOLPH,,
Alabama,21,1,856,1530,310,18,Alab_021_01_02658,ALABAMA,WEOGUFKA,200,COOSA,,
Alabama,21,1,856,1575,350,18,Alab_021_01_02660,ALABAMA,WEST BLOCTON,892,BIBB,,
Alabama,21,1,856,1650,425,33,Alab_021_01_02663,ALABAMA,WESTMORELAND,50,LIMESTONE,"BETHEL, TENN.",R.D.
Alabama,20,2,1527,238,645,42,Alab_020_02_02666,ALABAMA,TURKEYTOWN,37,ETOWAH,GADSDEN,R.D.
Alabama,20,2,1527,318,550,22,Alab_020_02_02668,ALABAMA,TUSCALOOSA,10152,TUSCALOOSA,,
Alabama,20,2,1527,1698,450,22,Alab_020_02_02703,ALABAMA,TUSCUMBIA,3324,COLBERT,,
Alabama,20,2,1527,1978,400,22,Alab_020_02_02711,ALABAMA,TUSKEGEE,2803,MACON,,
Alaska,1,0,158,1401,101,18,Alas_001_00_02717,ALASKA,AKIAK,,,,
Alaska,1,0,158,1446,204,18,Alas_001_00_02719,ALASKA,ANCHORAGE,,,,
Alaska,1,0,158,1629,212,18,Alas_001_00_02726,ALASKA,CANDLE,204,,,
Alaska,1,0,158,1707,283,18,Alas_001_00_02729,ALASKA,CHATANIKA,193,,,
Alaska,1,0,158,1745,275,18,Alas_001_00_02731,ALASKA,CORDOVA,1152,,,
Alaska,1,0,158,1807,251,18,Alas_001_00_02733,ALASKA,COUNCIL,289,,,
Alaska,1,0,158,1846,275,18,Alas_001_00_02735,ALASKA,DOUGLAS,1722,,,
Alaska,1,0,158,1944,212,18,Alas_001_00_02739,ALASKA,ELLAMAR,98,,,
Alaska,1,0,158,2021,314,18,Alas_001_00_02742,ALASKA,FAIRBANKS,3541,,,
Alaska,1,0,158,2238,86,18,Alas_001_00_02749,ALASKA,FLAT,,,,
Alaska,1,0,158,2293,283,18,Alas_001_00_02752,ALASKA,FT. YUKON,321,,,
Alaska,1,1,769,1368,234,18,Alas_001_01_02754,ALASKA,HAINES,85,,,
Alaska,1,1,769,1424,288,18,Alas_001_01_02756,ALASKA,JUNEAU,1644,,,
Alaska,1,1,769,1667,324,18,Alas_001_01_02764,ALASKA,KENNECOTT,75,,,
Alaska,1,1,769,1727,388,18,Alas_001_01_02766,ALASKA,KETCHIKAN,1613,,,
Alaska,1,1,769,1937,104,18,Alas_001_01_02774,ALASKA,KNIK,,,,
Alaska,1,1,769,2014,244,18,Alas_001_01_02777,ALASKA,LATOUCHE,,,,
Alaska,1,1,769,2057,288,18,Alas_001_01_02779,ALASKA,MATANUSKA,,,,
Alaska,1,1,769,2117,288,18,Alas_001_01_02781,ALASKA,NENANA,190,,,
Alaska,1,1,769,2210,288,18,Alas_001_01_02784,ALASKA,NOME,2600,,,
Alaska,1,2,1402,1371,124,16,Alas_001_02_02789,ALASKA,NULATO,,,,
Alaska,1,2,1402,1430,234,16,Alas_001_02_02791,ALASKA,NUSHAGAK,100,ALASKA,,
Alaska,1,2,1402,1489,268,16,Alas_001_02_02794,ALASKA,PETERSBURG,585,ALASKA,,
Alaska,1,2,1402,1599,88,16,Alas_001_02_02799,ALASKA,RUBY,,ALASKA,,
Alaska,1,2,1402,1642,194,16,Alas_001_02_02801,ALASKA,SANITARIUM,,ALASKA,,
Alaska,1,2,1402,1686,194,16,Alas_001_02_02803,ALASKA,SEWARD,534,ALASKA,,
Alaska,1,2,1402,1775,144,16,Alas_001_02_02807,ALASKA,SHELTON,,ALASKA,,
Alaska,1,2,1402,1818,174,16,Alas_001_02_02809,ALASKA,SITKA,539,ALASKA,,
Alaska,1,2,1402,1892,234,16,Alas_001_02_02813,ALASKA,SKAGWAY,872,ALASKA,,
Alaska,1,2,1402,1935,214,16,Alas_001_02_02815,ALASKA,ST. MICHAEL,,ALASKA,,
Alaska,1,2,1402,1979,114,16,Alas_001_02_02817,ALASKA,THANE,,ALASKA,,
Alaska,1,2,1402,2037,104,16,Alas_001_02_02819,ALASKA,TOFTY,,ALASKA,,
Alaska,1,2,1402,2074,154,16,Alas_001_02_02821,ALASKA,TOKOTNA,,ALASKA,,
Alaska,1,2,1402,2117,184,16,Alas_001_02_02823,ALASKA,UNALASKA,,ALASKA,,
Alaska,1,2,1402,2154,204,16,Alas_001_02_02825,ALASKA,VALDEZ,810,ALASKA,,
Alaska,1,2,1402,2278,268,16,Alas_001_02_02831,ALASKA,WRANGELL,743,ALASKA,,
Arizona,1,2,1548,1586,440,23,Ariz_001_02_02837,ALASKA,COCHISE,175,COCHISE,,
Arizona,1,2,1548,1632,510,23,Ariz_001_02_02839,ALASKA,CROWN KING,250,YAVAPAI,,
Arizona,1,2,1548,1697,390,23,Ariz_001_02_02841,ALASKA,DEWEY,75,YAVAPAI,,
Arizona,1,2,1548,1781,480,23,Ariz_001_02_02843,ALASKA,DOUGLAS,6437,COCHISE,,
Arizona,2,0,250,261,350,18,Ariz_002_00_02862,ALASKA,DUNCAN,1200,GREENLEE,,
Arizona,2,0,250,345,350,18,Ariz_002_00_02865,ALASKA,DUQUESNE,150,SANTA CRUZ,,
Arizona,2,0,250,378,350,18,Ariz_002_00_02867,ALASKA,FLAGSTAFF,1633,COCONINO,,
Arizona,2,0,250,611,300,18,Ariz_002_00_02875,ALASKA,FLORENCE,807,PINAL,,
Arizona,2,0,250,711,350,18,Ariz_002_00_02879,ALASKA,FT. DEFIANCE,150,APACHE,,
Arizona,2,0,250,811,300,18,Ariz_002_00_02882,ALASKA,GANADO,100,APACHE,,
Arizona,2,0,250,861,300,18,Ariz_002_00_02884,ALASKA,GILBERT,,MARICOPA,,
Arizona,2,0,250,911,300,18,Ariz_002_00_02886,ALASKA,GLEESON,600,COCHISE,,
Arizona,2,0,250,961,350,18,Ariz_002_00_02888,ALASKA,GLENDALE,250,MARICOPA,,
Arizona,2,0,250,1045,300,18,Ariz_002_00_02891,ALASKA,GLOBE,7083,GILA,,
Arizona,2,0,250,1361,300,18,Ariz_002_00_02902,ALASKA,HAYDEN,582,GILA,,
Arizona,2,0,250,1445,350,18,Ariz_002_00_02905,ALASKA,HOLBROOK,400,NAVAJO,,
Arizona,2,0,250,1495,350,18,Ariz_002_00_02907,ALASKA,HUMBOLDT,525,YAVAPAI,,
Arizona,2,0,250,1578,350,18,Ariz_002_00_02910,ALASKA,JEROME,2393,YAVAPAI,,
Arizona,2,1,881,261,485,21,Ariz_002_01_02916,ALASKA,JOHNSON,75,COCHISE,,
Arizona,2,1,881,331,535,21,Ariz_002_01_02918,ALASKA,KEAMS CANON,25,NAVAJO,,
Arizona,2,1,881,481,535,21,Ariz_002_01_02922,ALASKA,KINGMAN,2000,MOHAVE,,
Arizona,2,1,881,611,485,21,Ariz_002_01_02926,ALASKA,KOMATKE,,MARICOPA,,
Arizona,2,1,881,701,435,21,Ariz_002_01_02928,ALASKA,LEUPP,,COCONINO,,
Arizona,2,1,881,771,485,21,Ariz_002_01_02930,ALASKA,MAMMOTH,651,PINAL,,
Arizona,2,1,881,841,485,21,Ariz_002_01_02932,ALASKA,MAYER,344,YAVAPAI,,
Arizona,2,1,881,931,485,21,Ariz_002_01_02934,ALASKA,McALISTER,10,COCHISE,,
Arizona,2,1,881,1001,485,21,Ariz_002_01_02936,ALASKA,MESA,1692,MARICOPA,,
Arizona,2,1,881,1251,535,21,Ariz_002_01_02943,ALASKA,METCALF,2500,GREENLEE,,
Arizona,2,1,881,1341,385,21,Ariz_002_01_02946,ALASKA,MIAMI,700,GILA,,
Arizona,2,1,881,1851,435,21,Ariz_002_01_02958,ALASKA,MOCCASIN,,MOHAVE,,
Arizona,2,1,881,1921,535,21,Ariz_002_01_02960,ALASKA,MOHAVE CITY,175,MOHAVE,,
Arizona,2,1,881,2011,535,21,Ariz_002_01_02962,ALASKA,MORENCI,5010,GREENLEE,,
Arizona,2,2,1529,318,180,12,Ariz_002_02_02971,ALASKA,NACO,517,COCHISE,,
Arizona,2,2,1529,366,255,12,Ariz_002_02_02974,ALASKA,NOGALES,3514,SANTA CRUZ,,
Arizona,2,2,1529,522,180,12,Ariz_002_02_02982,ALASKA,OATMAN,75,MOHAVE,,
Arizona,2,2,1529,546,195,12,Ariz_002_02_02984,ALASKA,OLDTRAILS,,MOHAVE,,
Arizona,2,2,1529,582,240,12,Ariz_002_02_02986,ALASKA,PALO VERDE,250,MARICOPA,,
Arizona,2,2,1529,606,165,12,Ariz_002_02_02988,ALASKA,PARKER,426,YUMA,,
Arizona,2,2,1529,654,255,12,Ariz_002_02_02990,ALASKA,PATAGONIA,500,SANTA CRUZ,,
Arizona,2,2,1529,690,165,12,Ariz_002_02_02992,ALASKA,PAYSON,300,GILA,,
Arizona,2,2,1529,726,240,12,Ariz_002_02_02994,ALASKA,PHOENIX,17798,MARICOPA,,
Arizona,3,2,1556,264,315,14,Ariz_003_02_03015,ALASKA,SCOTTSDALE,75,MARICOPA,,
Arizona,3,2,1556,334,280,14,Ariz_003_02_03018,ALASKA,SELIGMAN,300,YAVAPAI,,
Arizona,3,2,1556,404,250,14,Ariz_003_02_03021,ALASKA,SILVERBELL,700,PIMA,,
Arizona,3,2,1556,446,230,14,Ariz_003_02_03023,ALASKA,SOMERTON,25,YUMA,,
Arizona,3,2,1556,488,300,14,Ariz_003_02_03025,ALASKA,SPRINGERVILLE,296,APACHE,,
Arizona,3,2,1556,516,280,14,Ariz_003_02_03027,ALASKA,ST. JOHNS,1200,APACHE,,
Arizona,3,2,1556,572,250,14,Ariz_003_02_03030,ALASKA,SUPERIOR,200,PINAL,,
Arizona,3,2,1556,628,220,14,Ariz_003_02_03033,ALASKA,SUPAI,,COCONINO,,
Arizona,3,2,1556,670,280,14,Ariz_003_02_03035,ALASKA,TEMPE,1473,MARICOPA,,
Arizona,3,2,1556,782,220,14,Ariz_003_02_03040,ALASKA,TOLTEC,100,PINAL,,
Arizona,3,2,1556,824,300,14,Ariz_003_02_03043,ALASKA,TOMBSTONE,1582,COCHISE,,
Arizona,3,2,1556,894,380,14,Ariz_003_02_03046,ALASKA,TOREVA,600,NAVAJO,WINTER,P.O.
Arizona,3,2,1556,950,280,14,Ariz_003_02_03048,ALASKA,TUBA CITY,25,COCONINO,,
Arizona,3,2,1556,992,250,14,Ariz_003_02_03050,ALASKA,TUCSON,16177,PIMA,,
Arizona,3,2,1556,264,315,14,Ariz_003_02_03065,ALASKA,SCOTTSDALE,75,MARICOPA,,
Arizona,3,2,1556,334,280,14,Ariz_003_02_03068,ALASKA,SELIGMAN,300,YAVAPAI,,
Arizona,3,2,1556,404,250,14,Ariz_003_02_03071,ALASKA,SILVERBELL,700,PIMA,,
Arizona,3,2,1556,446,230,14,Ariz_003_02_03073,ALASKA,SOMERTON,25,YUMA,,
Arizona,3,2,1556,488,300,14,Ariz_003_02_03075,ALASKA,SPRINGERVILLE,296,APACHE,,
Arizona,3,2,1556,516,280,14,Ariz_003_02_03077,ALASKA,ST. JOHNS,1200,APACHE,,
Arizona,3,2,1556,572,250,14,Ariz_003_02_03080,ALASKA,SUPERIOR,200,PINAL,,
Arizona,3,2,1556,628,220,14,Ariz_003_02_03083,ALASKA,SUPAI,,COCONINO,,
Arizona,3,2,1556,670,280,14,Ariz_003_02_03085,ALASKA,TEMPE,1473,MARICOPA,,
Arizona,3,2,1556,782,220,14,Ariz_003_02_03090,ALASKA,TOLTEC,100,PINAL,,
Arizona,3,2,1556,824,300,14,Ariz_003_02_03093,ALASKA,TOMBSTONE,1582,COCHISE,,
Arizona,3,2,1556,894,380,14,Ariz_003_02_03096,ALASKA,TOREVA,600,NAVAJO,WINTER,P.O.
Arizona,3,2,1556,950,280,14,Ariz_003_02_03098,ALASKA,TUBA CITY,25,COCONINO,,
Arizona,3,2,1556,992,250,14,Ariz_003_02_03100,ALASKA,TUCSON,16177,PIMA,,
Arizona,4,1,891,283,510,28,Ariz_004_01_03125,ALASKA,VALENTINE,,MOHAVE,,
Arizona,4,1,891,408,725,30,Ariz_004_01_03127,ALASKA,VERDE,,MARICOPA,LIBERTY,P.O.
Arizona,4,1,891,478,510,30,Ariz_004_01_03129,ALASKA,WHITERIVER,32,NAVAJO,,
Arizona,4,1,891,643,580,30,Ariz_004_01_03132,ALASKA,WICKENBURG,570,MARICOPA,,
Arizona,4,1,891,718,480,30,Ariz_004_01_03134,ALASKA,WILLCOX,1411,COCHISE,,
Arizona,4,1,891,788,510,30,Ariz_004_01_03136,ALASKA,WILLIAMS,1267,COCONINO,,
Arizona,4,1,891,1043,430,30,Ariz_004_01_03141,ALASKA,WINKELMAN,400,GILA,,
Arizona,4,1,891,1118,480,30,Ariz_004_01_03143,ALASKA,WINSLOW,2381,NAVAJO,,
Arizona,4,2,1535,601,384,31,Ariz_004_02_03150,ALASKA,YUMA,2914,YUMA,,
Arkansas,1,0,196,1583,348,18,Arka_001_00_03161,ARKANSAS,ADONA,180,PERRY,,
Arkansas,1,0,196,1674,445,18,Arka_001_00_03165,ARKANSAS,ALABAM,25,MADISON,,
Arkansas,1,0,196,1724,518,18,Arka_001_00_03167,ARKANSAS,ALEXANDER,141,PULASKI,,
Arkansas,1,0,196,1855,468,18,Arka_001_00_03171,ARKANSAS,ALICIA,168,LAWRENCE,,
Arkansas,1,0,196,1965,445,18,Arka_001_00_03176,ARKANSAS,ALIX,500,FRANKLIN,,
Arkansas,1,0,196,2035,573,18,Arka_001_00_03178,ARKANSAS,ALLEENE,125,LITTLE RIVER,,
Arkansas,1,0,196,2085,436,18,Arka_001_00_03180,ARKANSAS,ALLPORT,,LONOKE,,
Arkansas,1,0,196,2135,445,18,Arka_001_00_03182,ARKANSAS,ALMA,565,CRAWFORD,,
Arkansas,1,0,196,2265,481,18,Arka_001_00_03187,ARKANSAS,ALMYRA,252,ARKANSAS,,
Arkansas,1,0,196,2395,527,18,Arka_001_00_03191,ARKANSAS,ALPENA PASS,300,BOONE,,
Arkansas,1,0,196,2465,393,18,Arka_001_00_03193,ARKANSAS,ALPINE,100,CLARK,,
Arkansas,1,1,822,1530,678,35,Arka_001_01_03195,ARKANSAS,ALTHEIMER,350,JEFFERSON,,
Arkansas,1,1,822,1652,480,35,Arka_001_01_03199,ARKANSAS,ALTUS,659,FRANKLIN,,
Arkansas,1,1,822,1794,430,35,Arka_001_01_03203,ARKANSAS,AMITY,813,CLARK,,
Arkansas,1,1,822,1974,480,35,Arka_001_01_03210,ARKANSAS,ANDERSON,72,IZARD,,
Arkansas,1,1,822,2040,550,35,Arka_001_01_03212,ARKANSAS,ANNOVER,,CLEVELAND,,
Arkansas,1,1,822,2090,730,35,Arka_001_01_03214,ARKANSAS,ANTIOCH,,WHITE,McRAE,P.O.
Arkansas,1,1,822,2140,450,35,Arka_001_01_03216,ARKANSAS,APLIN,150,PERRY,,
Arkansas,1,1,822,2247,510,35,Arka_001_01_03219,ARKANSAS,APPLETON,300,POPE,,
Arkansas,1,1,822,2314,610,35,Arka_001_01_03222,ARKANSAS,ARDEN,400,LITTLE RIVER,,
Arkansas,1,1,822,2364,590,35,Arka_001_01_03224,ARKANSAS,ARGENTA,14300,PULASKI,,
Arkansas,2,0,260,346,380,15,Arka_002_00_03247,ARKANSAS,ARKADELPHIA,2745,CLARK,,
Arkansas,2,0,260,874,380,15,Arka_002_00_03261,ARKANSAS,ARKANSAS CITY,1485,DESHA,,
Arkansas,2,0,260,1116,380,15,Arka_002_00_03267,ARKANSAS,ARKANSAS POST,50,ARKANSAS,,
Arkansas,2,0,260,1160,300,15,Arka_002_00_03269,ARKANSAS,ARMADA,,CRAWFORD,,
Arkansas,2,0,260,1248,380,15,Arka_002_00_03271,ARKANSAS,ARMOREL,300,MISSISSIPPI,,
Arkansas,2,0,260,1292,480,37,Arka_002_00_03273,ARKANSAS,ARMSTRONG SPRINGS,,WHITE,SEARCY,P.O.
Arkansas,2,0,260,1380,400,15,Arka_002_00_03275,ARKANSAS,ASHDOWN,1247,LITTLE RIVER,,
Arkansas,2,0,260,1732,300,15,Arka_002_00_03285,ARKANSAS,ASH FLAT,150,SHARP,,
Arkansas,2,0,260,1798,300,15,Arka_002_00_03287,ARKANSAS,ATKINS,1258,POPE,,
Arkansas,2,0,260,2084,350,15,Arka_002_00_03296,ARKANSAS,ATLANTA,150,COLUMBIA,,
Arkansas,2,0,260,2172,300,15,Arka_002_00_03298,ARKANSAS,AUBREY,350,LEE,,
Arkansas,2,0,260,2260,400,15,Arka_002_00_03301,ARKANSAS,AUGUSTA,1520,WOODRUFF,,
Arkansas,2,0,260,2502,300,15,Arka_002_00_03307,ARKANSAS,AURORA,40,MADISON,,
Arkansas,2,0,260,2590,300,15,Arka_002_00_03310,ARKANSAS,AUSTIN,117,LONOKE,,
Arkansas,2,1,911,351,330,15,Arka_002_01_03313,ARKANSAS,AUVERGNE,122,JACKSON,,
Arkansas,2,1,911,383,180,15,Arka_002_01_03315,ARKANSAS,AVA,72,PERRY,,
Arkansas,2,1,911,415,220,15,Arka_002_01_03317,ARKANSAS,AVOCA,100,BENTON,,
Arkansas,2,1,911,447,280,15,Arka_002_01_03319,ARKANSAS,BALD KNOB,617,WHITE,,
Arkansas,2,1,911,511,250,15,Arka_002_01_03322,ARKANSAS,BANKS,200,BRADLEY,,
Arkansas,2,1,911,591,200,15,Arka_002_01_03325,ARKANSAS,BARBER,25,LOGAN,,
Arkansas,2,1,911,623,400,31,Arka_002_01_03327,ARKANSAS,BARDSTOWN,200,MISSISSIPPI,JOINER,P.O.
Arkansas,2,1,911,687,300,15,Arka_002_01_03329,ARKANSAS,BARFIELD,110,MISSISSIPPI,,
Arkansas,2,1,911,767,280,15,Arka_002_01_03332,ARKANSAS,BARLING,100,SEBASTIAN,,
Arkansas,2,1,911,799,220,15,Arka_002_01_03334,ARKANSAS,BARNES,0,FRANKLIN,,
Arkansas,2,1,911,831,200,15,Arka_002_01_03336,ARKANSAS,BASS,0,NEWTON,,
Arkansas,2,1,911,863,280,15,Arka_002_01_03338,ARKANSAS,BASSETT,20,MISSISSIPPI,,
Arkansas,2,1,911,911,220,15,Arka_002_01_03340,ARKANSAS,BATAVIA,30,BOONE,,
Arkansas,2,1,911,959,200,15,Arka_002_01_03342,ARKANSAS,BATES,272,SCOTT,,
Arkansas,2,1,911,1007,400,15,Arka_002_01_03345,ARKANSAS,BATESVILLE,3399,INDEPENDENCE,,
Arkansas,2,1,911,1279,200,15,Arka_002_01_03356,ARKANSAS,BATTLES,0,IZARD,,
Arkansas,2,1,911,1311,250,15,Arka_002_01_03358,ARKANSAS,BAUXITE,300,SALINE,,
Arkansas,2,1,911,1391,250,15,Arka_002_01_03362,ARKANSAS,BAY,500,CRAIGHEAD,,
Arkansas,2,1,911,1471,300,15,Arka_002_01_03365,ARKANSAS,BAYOU METO,84,ARKANSAS,,
Arkansas,2,1,911,1503,400,31,Arka_002_01_03367,ARKANSAS,BAY VILLAGE,100,CROSS,HARRISBURG,R.D.
Arkansas,2,1,911,1551,280,15,Arka_002_01_03369,ARKANSAS,BEARDEN,439,OUACHITA,,
Arkansas,2,1,911,1599,220,15,Arka_002_01_03372,ARKANSAS,BEAUDRY,0,GARLAND,,
Arkansas,2,1,911,1631,220,15,Arka_002_01_03374,ARKANSAS,BEEBE,873,WHITE,,
Arkansas,2,2,1559,346,290,11,Arka_002_02_03381,ARKANSAS,BEE BRANCH,142,VAN BUREN,,
Arkansas,2,2,1559,379,240,11,Arka_002_02_03384,ARKANSAS,BEECH GROVE,20,GREENE,,
Arkansas,2,2,1559,412,320,22,Arka_002_02_03386,ARKANSAS,BELCHER,100,WHITE,GRIFFITHVILLE,P.O.
Arkansas,2,2,1559,445,180,11,Arka_002_02_03388,ARKANSAS,BELFAST,25,GRANT,,
Arkansas,2,2,1559,467,240,11,Arka_002_02_03390,ARKANSAS,BELLEFONTE,296,BOONE,,
Arkansas,2,2,1559,511,210,11,Arka_002_02_03393,ARKANSAS,BELLEVILLE,335,YELL,,
Arkansas,2,2,1559,566,220,11,Arka_002_02_03397,ARKANSAS,BELTON,0,HEMPSTEAD,,
Arkansas,2,2,1559,588,240,11,Arka_002_02_03399,ARKANSAS,BEN LOMOND,431,SEVIER,,
Arkansas,2,2,1559,632,210,11,Arka_002_02_03402,ARKANSAS,BENTON,1708,SALINE,,
Arkansas,2,2,1559,786,260,11,Arka_002_02_03411,ARKANSAS,BENTONVILLE,1956,BENTON,,
